Bag_Tag_ID,Inbound_Flight_Number,Outbound_Flight_Number,Inbound_Arrival_Time,Outbound_Departure_Time,Airport_MCT_for_Transfer,Gate_to_Gate_Distance,Transfer_Path_Type,Transfer_Buffer_Minutes,Bag_Transfer_Time,SLA_Compliance,Calculated_Transfer_Buffer_Minutes,SLA_Compliance_Calculated,Inbound_Arrival_Hour,Inbound_Arrival_Day_of_Week,MCT_Buffer_Difference
B0000877,EK237,AI381,2025-07-16 05:45:00,2025-07-16 07:20:12,90,1119.0716568194373,Manual,95.21,80.56,1,95.2,1,5,2,5.200000000000003
B0000372,LH630,BA305,2025-07-16 05:29:00,2025-07-16 06:05:16,30,920.5011380193728,Manual,36.28,24.63,1,36.266666666666666,1,5,2,6.266666666666666
B0004404,LH108,AI596,2025-07-16 18:27:00,2025-07-16 19:15:35,45,983.826712095376,Manual,48.59,54.89,0,48.583333333333336,1,18,2,3.5833333333333357
B0000219,SQ458,LH435,2025-07-16 18:54:00,2025-07-16 19:34:20,30,896.5118039006961,Manual,40.33,35.41,1,40.333333333333336,1,18,2,10.333333333333336
B0000961,AI888,SQ594,2025-07-16 18:32:00,2025-07-16 19:40:54,60,671.8414510384958,Manual,68.91,61.39,1,68.9,1,18,2,8.900000000000006
B0001149,BA984,LH655,2025-07-16 07:57:00,2025-07-16 09:11:14,75,728.1723272609743,Manual,74.25,65.38,1,74.23333333333333,0,7,2,-0.7666666666666657
B0002122,AI402,EK554,2025-07-16 02:33:00,2025-07-16 03:18:22,30,840.573432771039,Auto,45.37,37.1,1,45.36666666666667,1,2,2,15.366666666666667
B0000287,SQ676,LH871,2025-07-16 08:43:00,2025-07-16 10:02:43,60,602.022652047382,Auto,79.72,78.39,1,79.71666666666667,1,8,2,19.71666666666667
B0002718,BA252,AI862,2025-07-16 02:53:00,2025-07-16 03:32:00,30,422.2687417545666,Auto,39.01,46.57,0,39.0,1,2,2,9.0
B0002294,BA664,AI376,2025-07-16 12:29:00,2025-07-16 14:29:00,90,960.309369502634,Manual,120.0,115.96,1,120.0,1,12,2,30.0
B0000725,AI414,AI198,2025-07-16 13:39:00,2025-07-16 14:59:52,75,649.3384575713362,Manual,80.88,79.72,1,80.86666666666666,1,13,2,5.86666666666666
B0001273,BA447,SQ473,2025-07-16 12:48:00,2025-07-16 14:22:53,90,753.241604139458,Manual,94.89,93.93,1,94.88333333333334,1,12,2,4.88333333333334
B0002302,SQ267,AI930,2025-07-16 12:31:00,2025-07-16 13:57:29,75,902.8556134651632,Manual,86.49,86.46,1,86.48333333333333,1,12,2,11.483333333333334
B0001616,AI922,BA424,2025-07-16 16:07:00,2025-07-16 16:46:43,30,379.05978745256175,Manual,39.73,39.39,1,39.71666666666667,1,16,2,9.716666666666669
B0004896,EK222,BA175,2025-07-16 01:50:00,2025-07-16 02:36:56,75,340.91867155601545,Auto,46.94,51.9,0,46.93333333333333,0,1,2,-28.06666666666667
B0003375,LH596,AI189,2025-07-16 13:12:00,2025-07-16 14:41:17,75,604.3537396545171,Auto,89.3,96.32,0,89.28333333333333,1,13,2,14.283333333333331
B0002333,LH675,EK671,2025-07-16 01:20:00,2025-07-16 02:29:58,75,708.9310800330777,Auto,69.98,66.33,1,69.96666666666667,0,1,2,-5.033333333333331
B0003204,SQ520,EK785,2025-07-16 14:30:00,2025-07-16 15:49:51,60,355.36010099964744,Auto,79.86,84.06,0,79.85,1,14,2,19.849999999999994
B0000625,AI926,EK501,2025-07-16 10:15:00,2025-07-16 11:17:50,60,569.7828494687639,Manual,62.84,51.45,1,62.833333333333336,1,10,2,2.8333333333333357
B0004339,SQ594,LH959,2025-07-16 00:14:00,2025-07-16 01:31:52,75,630.695257638954,Auto,77.87,83.22,0,77.86666666666666,1,0,2,2.86666666666666
B0000776,LH440,LH563,2025-07-16 21:33:00,2025-07-16 22:55:28,75,501.65042005162064,Manual,82.47,82.47,1,82.46666666666667,1,21,2,7.466666666666669
B0004761,BA175,LH909,2025-07-16 05:55:00,2025-07-16 07:33:57,90,465.2046137055828,Auto,98.96,104.99,0,98.95,1,5,2,8.950000000000003
B0003625,LH451,BA694,2025-07-16 22:36:00,2025-07-16 23:17:02,30,981.8486709203862,Manual,41.05,42.66,0,41.03333333333333,1,22,2,11.033333333333331
B0002527,SQ402,BA461,2025-07-16 17:40:00,2025-07-16 18:42:03,60,403.5337530483789,Manual,62.05,64.41,0,62.05,1,17,2,2.049999999999997
B0003467,LH539,BA832,2025-07-16 15:17:00,2025-07-16 15:44:16,30,403.0712883524718,Auto,27.27,35.2,0,27.266666666666666,0,15,2,-2.7333333333333343
B0000972,LH998,BA289,2025-07-16 16:05:00,2025-07-16 16:35:13,30,1015.2380585672933,Manual,30.22,16.11,1,30.216666666666665,1,16,2,0.216666666666665
B0004152,AI402,SQ981,2025-07-16 00:04:00,2025-07-16 00:38:36,30,588.1205548806383,Manual,34.61,38.5,0,34.6,1,0,2,4.600000000000001
B0003324,SQ975,LH491,2025-07-16 00:46:00,2025-07-16 01:55:55,60,749.7827841710779,Manual,69.92,76.51,0,69.91666666666667,1,0,2,9.916666666666671
B0004781,BA108,BA901,2025-07-16 12:36:00,2025-07-16 13:34:57,75,747.9771231187494,Manual,58.96,64.61,0,58.95,0,12,2,-16.049999999999997
B0001862,BA645,EK350,2025-07-16 10:12:00,2025-07-16 11:03:53,45,632.7179492856992,Manual,51.89,49.0,1,51.88333333333333,1,10,2,6.883333333333333
B0003542,LH145,SQ704,2025-07-16 18:41:00,2025-07-16 19:48:33,60,664.1894185878127,Auto,67.56,69.85,0,67.55,1,18,2,7.549999999999997
B0001441,SQ992,AI918,2025-07-16 15:09:00,2025-07-16 16:48:04,90,937.7280947486756,Manual,99.07,92.67,1,99.06666666666666,1,15,2,9.066666666666663
B0001364,BA445,LH358,2025-07-16 21:44:00,2025-07-16 23:22:30,90,506.3702256639807,Manual,98.51,94.51,1,98.5,1,21,2,8.5
B0000705,AI794,EK187,2025-07-16 12:06:00,2025-07-16 12:43:36,30,700.9502163151855,Manual,37.61,37.61,1,37.6,1,12,2,7.600000000000001
B0004979,EK373,EK247,2025-07-16 20:15:00,2025-07-16 20:55:45,30,525.2401310340443,Auto,40.77,47.48,0,40.75,1,20,2,10.75
B0002907,EK223,AI443,2025-07-16 15:46:00,2025-07-16 16:43:00,30,540.8190880553183,Auto,57.01,60.09,0,57.0,1,15,2,27.0
B0004342,BA619,BA403,2025-07-16 01:23:00,2025-07-16 02:55:14,75,669.4438171739447,Manual,92.24,101.76,0,92.23333333333333,1,1,2,17.233333333333334
B0001900,LH484,BA357,2025-07-16 10:43:00,2025-07-16 11:36:07,45,929.8965194318564,Manual,53.13,53.13,1,53.11666666666667,1,10,2,8.116666666666667
B0001322,EK583,SQ671,2025-07-16 20:01:00,2025-07-16 21:30:19,60,956.5973659532935,Manual,89.32,84.22,1,89.31666666666666,1,20,2,29.316666666666663
B0002202,EK943,AI761,2025-07-16 20:17:00,2025-07-16 21:53:18,75,823.8143929094116,Manual,96.3,96.3,1,96.3,1,20,2,21.299999999999997
B0001736,LH924,BA359,2025-07-16 01:33:00,2025-07-16 02:52:42,75,792.5623353408828,Auto,79.71,71.59,1,79.7,1,1,2,4.700000000000003
B0000910,EK752,AI246,2025-07-16 14:56:00,2025-07-16 15:50:32,30,719.7794454812342,Manual,54.54,54.54,1,54.53333333333333,1,14,2,24.53333333333333
B0001151,AI917,SQ207,2025-07-16 07:57:00,2025-07-16 09:46:35,90,910.3010097104892,Manual,109.59,106.37,1,109.58333333333333,1,7,2,19.58333333333333
B0000929,SQ469,SQ339,2025-07-16 01:26:00,2025-07-16 03:01:56,90,785.2335200392031,Auto,95.94,87.59,1,95.93333333333334,1,1,2,5.933333333333337
B0001395,AI101,EK156,2025-07-16 09:33:00,2025-07-16 10:50:47,75,959.8928632435864,Auto,77.79,69.24,1,77.78333333333333,1,9,2,2.7833333333333314
B0004827,BA627,SQ210,2025-07-16 09:28:00,2025-07-16 10:53:25,60,918.2475634808852,Manual,85.43,88.93,0,85.41666666666667,1,9,2,25.41666666666667
B0002744,BA986,AI769,2025-07-16 08:27:00,2025-07-16 09:53:41,90,601.7107646344887,Manual,86.69,90.52,0,86.68333333333334,0,8,2,-3.316666666666663
B0001613,SQ511,SQ552,2025-07-16 09:17:00,2025-07-16 10:10:12,45,238.09287844499343,Auto,53.2,41.82,1,53.2,1,9,2,8.200000000000003
B0003866,BA990,BA819,2025-07-16 03:49:00,2025-07-16 04:48:13,45,100.0,Auto,59.23,64.58,0,59.21666666666667,1,3,2,14.216666666666669
B0001809,AI248,LH951,2025-07-16 11:04:00,2025-07-16 12:33:27,75,1016.5636483490632,Auto,89.46,88.25,1,89.45,1,11,2,14.450000000000003
B0002771,LH910,AI427,2025-07-16 07:09:00,2025-07-16 08:55:37,90,466.0463357919374,Auto,106.63,115.01,0,106.61666666666666,1,7,2,16.61666666666666
B0003459,LH352,EK941,2025-07-16 09:58:00,2025-07-16 10:56:34,45,958.9036438397418,Manual,58.57,67.67,0,58.56666666666667,1,9,2,13.56666666666667
B0004429,BA576,LH126,2025-07-16 11:12:00,2025-07-16 12:38:41,75,653.9880952878027,Manual,86.7,93.49,0,86.68333333333334,1,11,2,11.683333333333337
B0000362,SQ546,LH571,2025-07-16 19:22:00,2025-07-16 21:03:08,90,437.7638912730063,Auto,101.14,100.65,1,101.13333333333334,1,19,2,11.13333333333334
B0001199,SQ126,EK642,2025-07-16 00:13:00,2025-07-16 00:54:31,30,674.4007911931506,Manual,41.52,37.73,1,41.516666666666666,1,0,2,11.516666666666666
B0004228,SQ928,EK735,2025-07-16 06:26:00,2025-07-16 08:06:09,90,565.7807765652979,Auto,100.15,109.83,0,100.15,1,6,2,10.150000000000006
B0003920,EK525,AI195,2025-07-16 05:53:00,2025-07-16 06:33:05,30,393.8668436495341,Auto,40.09,41.18,0,40.083333333333336,1,5,2,10.083333333333336
B0003476,LH627,SQ841,2025-07-16 11:40:00,2025-07-16 12:24:42,45,576.1612325373397,Auto,44.71,53.73,0,44.7,0,11,2,-0.29999999999999716
B0003230,BA671,AI130,2025-07-16 01:17:00,2025-07-16 01:58:19,30,713.4767100595186,Manual,41.33,42.98,0,41.31666666666667,1,1,2,11.31666666666667
B0002742,EK425,SQ140,2025-07-16 10:57:00,2025-07-16 12:03:04,45,300.82771893665824,Auto,66.08,74.06,0,66.06666666666666,1,10,2,21.066666666666663
B0001070,SQ348,AI836,2025-07-16 13:08:00,2025-07-16 14:20:20,75,768.0243096252539,Manual,72.33,66.49,1,72.33333333333333,0,13,2,-2.6666666666666714
B0004852,SQ577,EK305,2025-07-16 17:53:00,2025-07-16 18:28:02,30,234.1581229084684,Auto,35.05,39.28,0,35.03333333333333,1,17,2,5.033333333333331
B0003127,AI309,AI955,2025-07-16 05:40:00,2025-07-16 07:25:31,75,476.535215395675,Manual,105.52,111.94,0,105.51666666666667,1,5,2,30.516666666666666
B0000018,BA509,BA869,2025-07-16 06:14:00,2025-07-16 07:27:06,75,632.0798752321493,Auto,73.12,70.15,1,73.1,0,6,2,-1.9000000000000057
B0003900,AI182,BA467,2025-07-16 14:36:00,2025-07-16 15:43:40,60,531.3828016421859,Manual,67.67,68.86,0,67.66666666666667,1,14,2,7.666666666666671
B0000731,EK270,BA334,2025-07-16 16:31:00,2025-07-16 17:18:39,30,579.5804007750756,Auto,47.66,32.33,1,47.65,1,16,2,17.65
B0003856,BA868,EK755,2025-07-16 06:48:00,2025-07-16 07:56:31,60,302.1318646650922,Auto,68.52,75.0,0,68.51666666666667,1,6,2,8.516666666666666
B0004213,LH802,SQ228,2025-07-16 08:22:00,2025-07-16 10:16:39,90,470.41770839025975,Manual,114.66,121.92,0,114.65,1,8,2,24.650000000000006
B0003016,LH537,SQ176,2025-07-16 21:05:00,2025-07-16 21:38:42,30,890.8374929140028,Manual,33.71,43.09,0,33.7,1,21,2,3.700000000000003
B0004785,SQ730,SQ750,2025-07-16 18:36:00,2025-07-16 19:54:45,75,318.1331262536792,Auto,78.76,86.21,0,78.75,1,18,2,3.75
B0002624,BA479,EK980,2025-07-16 08:31:00,2025-07-16 09:34:41,60,1033.7690888555137,Manual,63.69,65.61,0,63.68333333333333,1,8,2,3.68333333333333
B0000555,BA761,EK903,2025-07-16 13:36:00,2025-07-16 14:47:22,45,684.1637675992706,Manual,71.37,68.12,1,71.36666666666666,1,13,2,26.36666666666666
B0002339,SQ852,LH914,2025-07-16 17:04:00,2025-07-16 17:46:01,30,525.7975031159975,Manual,42.02,39.49,1,42.016666666666666,1,17,2,12.016666666666666
B0002709,AI619,BA256,2025-07-16 13:36:00,2025-07-16 15:26:31,90,743.7242788629835,Auto,110.52,113.97,0,110.51666666666667,1,13,2,20.516666666666666
B0003746,LH214,AI856,2025-07-16 11:40:00,2025-07-16 12:39:20,60,681.8507385575133,Auto,59.34,64.47,0,59.333333333333336,0,11,2,-0.6666666666666643
B0001800,EK352,SQ225,2025-07-16 02:31:00,2025-07-16 03:49:34,75,984.6144849977882,Manual,78.58,68.51,1,78.56666666666666,1,2,2,3.566666666666663
B0003058,AI882,EK831,2025-07-16 14:45:00,2025-07-16 16:27:36,90,749.3734390287727,Auto,102.61,106.37,0,102.6,1,14,2,12.599999999999994
B0004086,LH730,BA271,2025-07-16 09:13:00,2025-07-16 10:01:32,45,691.5218159385865,Manual,48.54,57.96,0,48.53333333333333,1,9,2,3.5333333333333314
B0002816,BA722,AI173,2025-07-16 12:04:00,2025-07-16 13:26:15,75,517.4923109704249,Auto,82.25,83.27,0,82.25,1,12,2,7.25
B0000595,EK991,AI644,2025-07-16 12:18:00,2025-07-16 13:12:35,45,670.9280288001189,Auto,54.59,43.5,1,54.583333333333336,1,12,2,9.583333333333336
B0003614,SQ140,LH702,2025-07-16 04:16:00,2025-07-16 05:04:24,30,903.927161095509,Manual,48.41,52.63,0,48.4,1,4,2,18.4
B0001445,SQ618,LH914,2025-07-16 18:22:00,2025-07-16 19:47:46,75,749.419461560338,Manual,85.78,84.71,1,85.76666666666667,1,18,2,10.766666666666666
B0001435,BA736,BA881,2025-07-16 10:23:00,2025-07-16 11:24:11,60,323.96931622444043,Auto,61.18,61.18,1,61.18333333333333,1,10,2,1.18333333333333
B0000587,EK582,SQ832,2025-07-16 22:23:00,2025-07-16 23:13:41,45,944.0962150002862,Manual,50.69,50.69,1,50.68333333333333,1,22,2,5.68333333333333
B0000093,SQ134,LH387,2025-07-16 11:56:00,2025-07-16 12:54:24,60,651.9765244576188,Manual,58.4,57.38,1,58.4,0,11,2,-1.6000000000000014
B0002138,BA363,AI258,2025-07-16 10:18:00,2025-07-16 11:42:21,75,779.0346321805673,Manual,84.36,74.83,1,84.35,1,10,2,9.349999999999994
B0003035,SQ989,LH949,2025-07-16 02:51:00,2025-07-16 04:13:53,90,698.0735215010815,Manual,82.89,88.4,0,82.88333333333334,0,2,2,-7.11666666666666
B0002797,LH830,BA236,2025-07-16 10:26:00,2025-07-16 11:19:04,45,727.472993561561,Manual,53.08,58.54,0,53.06666666666667,1,10,2,8.06666666666667
B0001148,BA106,AI300,2025-07-16 14:28:00,2025-07-16 15:26:46,45,520.6722430169782,Auto,58.78,58.78,1,58.766666666666666,1,14,2,13.766666666666666
B0003051,AI680,BA772,2025-07-16 15:57:00,2025-07-16 17:17:31,75,234.5415506158652,Auto,80.52,84.91,0,80.51666666666667,1,15,2,5.516666666666666
B0000988,LH621,AI360,2025-07-16 13:08:00,2025-07-16 13:41:33,30,755.614442654592,Manual,33.57,25.24,1,33.55,1,13,2,3.549999999999997
B0000615,BA707,BA411,2025-07-16 16:18:00,2025-07-16 17:50:53,90,608.877134332719,Manual,92.89,83.74,1,92.88333333333334,1,16,2,2.88333333333334
B0004554,LH125,BA120,2025-07-16 03:16:00,2025-07-16 03:46:51,30,227.42619625144465,Auto,30.87,39.29,0,30.85,1,3,2,0.8500000000000014
B0001224,AI823,LH573,2025-07-16 12:36:00,2025-07-16 13:12:21,30,845.4372996603478,Manual,36.36,34.02,1,36.35,1,12,2,6.350000000000001
B0003624,SQ706,BA350,2025-07-16 20:53:00,2025-07-16 22:12:03,60,951.9218979140204,Auto,79.05,84.18,0,79.05,1,20,2,19.049999999999997
B0000907,AI745,LH975,2025-07-16 11:57:00,2025-07-16 13:19:16,60,249.6650177596395,Auto,82.28,74.19,1,82.26666666666667,1,11,2,22.266666666666666
B0001046,EK923,SQ974,2025-07-16 22:12:00,2025-07-16 23:01:28,45,335.00282485604373,Auto,49.48,46.54,1,49.46666666666667,1,22,2,4.466666666666669
B0003332,EK989,LH990,2025-07-16 21:03:00,2025-07-16 22:32:07,75,758.5351736235434,Manual,89.12,99.1,0,89.11666666666666,1,21,2,14.11666666666666
B0002826,LH156,SQ257,2025-07-16 14:35:00,2025-07-16 15:46:42,45,545.3170650478012,Auto,71.72,73.89,0,71.7,1,14,2,26.700000000000003
B0004507,SQ239,EK943,2025-07-16 18:04:00,2025-07-16 19:08:09,60,552.0142797145196,Auto,64.16,70.53,0,64.15,1,18,2,4.150000000000006
B0003070,LH482,BA970,2025-07-16 10:49:00,2025-07-16 12:04:08,60,885.3267588964216,Manual,75.14,83.53,0,75.13333333333334,1,10,2,15.13333333333334
B0003059,AI659,LH688,2025-07-16 11:54:00,2025-07-16 13:24:10,75,658.0021256417285,Manual,90.17,91.34,0,90.16666666666667,1,11,2,15.166666666666671
B0000454,LH140,EK536,2025-07-16 18:13:00,2025-07-16 19:33:45,75,406.447890949619,Auto,80.75,78.42,1,80.75,1,18,2,5.75
B0003796,LH300,LH750,2025-07-16 03:15:00,2025-07-16 04:17:30,60,103.10467102091042,Auto,62.51,64.89,0,62.5,1,3,2,2.5
B0001702,AI705,BA334,2025-07-16 07:56:00,2025-07-16 09:14:08,45,991.7316317208304,Manual,78.15,73.59,1,78.13333333333334,1,7,2,33.13333333333334
B0002033,EK221,EK954,2025-07-16 20:55:00,2025-07-16 21:21:55,30,444.0205476029364,Auto,26.93,20.48,1,26.916666666666668,0,20,2,-3.083333333333332
B0002446,SQ151,BA369,2025-07-16 13:44:00,2025-07-16 14:51:56,75,880.9714350038953,Manual,67.94,59.68,1,67.93333333333334,0,13,2,-7.066666666666663
B0004155,SQ263,EK688,2025-07-16 17:05:00,2025-07-16 18:15:47,60,200.6936927835538,Auto,70.78,77.14,0,70.78333333333333,1,17,2,10.783333333333331
B0003670,SQ695,AI427,2025-07-16 02:01:00,2025-07-16 02:53:36,30,752.4118401724219,Manual,52.61,56.51,0,52.6,1,2,2,22.6
B0003643,BA613,LH927,2025-07-16 04:58:00,2025-07-16 06:24:16,75,752.9516717343874,Manual,86.28,90.31,0,86.26666666666667,1,4,2,11.266666666666666
B0004571,LH133,LH272,2025-07-16 02:49:00,2025-07-16 04:09:17,75,622.0886466495492,Manual,80.29,86.93,0,80.28333333333333,1,2,2,5.283333333333331
B0001266,AI484,LH170,2025-07-16 16:08:00,2025-07-16 17:47:29,90,214.17981446744693,Auto,99.49,88.96,1,99.48333333333333,1,16,2,9.483333333333334
B0003736,BA812,BA633,2025-07-16 12:25:00,2025-07-16 13:47:15,60,661.1160642287614,Auto,82.26,86.98,0,82.25,1,12,2,22.25
B0002943,SQ169,AI347,2025-07-16 18:15:00,2025-07-16 19:14:36,45,981.6002776215548,Manual,59.61,63.24,0,59.6,1,18,2,14.600000000000001
B0001664,AI983,AI319,2025-07-16 06:02:00,2025-07-16 07:45:11,75,444.5912714970325,Auto,103.2,103.2,1,103.18333333333334,1,6,2,28.183333333333337
B0001353,SQ581,SQ703,2025-07-16 16:31:00,2025-07-16 17:35:56,45,588.0203390661193,Manual,64.94,64.94,1,64.93333333333334,1,16,2,19.933333333333337
B0003027,SQ404,EK128,2025-07-16 19:07:00,2025-07-16 19:41:17,30,505.0794047519096,Auto,34.29,38.0,0,34.28333333333333,1,19,2,4.283333333333331
B0002765,SQ703,EK848,2025-07-16 16:51:00,2025-07-16 17:21:55,30,551.7571215539161,Auto,30.92,39.25,0,30.916666666666668,1,16,2,0.9166666666666679
B0000922,AI786,AI256,2025-07-16 20:15:00,2025-07-16 21:23:11,45,714.2361282164336,Auto,68.2,66.25,1,68.18333333333334,1,20,2,23.183333333333337
B0002366,AI194,AI760,2025-07-16 09:57:00,2025-07-16 10:55:05,60,861.3366687573389,Manual,58.09,43.47,1,58.083333333333336,0,9,2,-1.9166666666666643
B0004015,BA347,AI754,2025-07-16 02:01:00,2025-07-16 02:33:30,30,471.8411397114986,Auto,32.5,41.91,0,32.5,1,2,2,2.5
B0002177,BA812,AI336,2025-07-16 10:45:00,2025-07-16 12:12:39,90,416.0618304818222,Auto,87.66,85.91,1,87.65,0,10,2,-2.3499999999999943
B0004313,EK545,AI639,2025-07-16 09:45:00,2025-07-16 10:33:00,30,758.1869158475993,Manual,48.01,54.57,0,48.0,1,9,2,18.0
B0000581,SQ468,LH647,2025-07-16 08:55:00,2025-07-16 10:29:39,90,544.38097234849,Auto,94.66,88.54,1,94.65,1,8,2,4.650000000000006
B0000015,SQ916,LH427,2025-07-16 19:35:00,2025-07-16 20:51:16,60,552.1618436646496,Auto,76.28,68.23,1,76.26666666666667,1,19,2,16.266666666666666
B0001935,SQ597,EK868,2025-07-16 00:30:00,2025-07-16 01:48:39,60,856.5851612330938,Manual,78.66,77.42,1,78.65,1,0,2,18.650000000000006
B0004029,LH574,SQ466,2025-07-16 11:25:00,2025-07-16 11:57:46,30,550.4074023156948,Auto,32.78,40.3,0,32.766666666666666,1,11,2,2.7666666666666657
B0003262,AI185,EK364,2025-07-16 06:29:00,2025-07-16 07:44:04,60,744.6957444934803,Manual,75.08,76.98,0,75.06666666666666,1,6,2,15.066666666666663
B0000040,AI256,SQ740,2025-07-16 20:34:00,2025-07-16 21:54:48,75,534.7681819123521,Auto,80.8,76.59,1,80.8,1,20,2,5.799999999999997
B0002829,AI664,SQ104,2025-07-16 05:39:00,2025-07-16 06:51:43,60,748.2360453275057,Auto,72.73,82.53,0,72.71666666666667,1,5,2,12.716666666666669
B0001030,AI935,SQ692,2025-07-16 04:37:00,2025-07-16 05:43:11,60,760.2047210187151,Manual,66.18,59.46,1,66.18333333333334,1,4,2,6.183333333333337
B0003153,EK126,LH753,2025-07-16 02:36:00,2025-07-16 03:56:35,60,916.950946442247,Manual,80.59,82.4,0,80.58333333333333,1,2,2,20.58333333333333
B0003611,EK618,BA408,2025-07-16 01:53:00,2025-07-16 02:39:04,30,381.1167762109824,Auto,46.07,52.1,0,46.06666666666667,1,1,2,16.06666666666667
B0004512,BA816,LH673,2025-07-16 02:38:00,2025-07-16 03:39:54,60,499.2507853576913,Auto,61.9,64.71,0,61.9,1,2,2,1.8999999999999986
B0001683,EK419,BA482,2025-07-16 08:24:00,2025-07-16 09:08:45,45,428.0103863843086,Auto,44.77,38.91,1,44.75,0,8,2,-0.25
B0001631,EK415,EK355,2025-07-16 06:20:00,2025-07-16 07:05:34,30,893.6071921544599,Auto,45.57,41.79,1,45.56666666666667,1,6,2,15.56666666666667
B0001579,AI150,SQ586,2025-07-16 05:34:00,2025-07-16 07:04:08,90,505.4496690319885,Auto,90.14,83.39,1,90.13333333333334,1,5,2,0.13333333333333997
B0004946,BA376,BA447,2025-07-16 16:12:00,2025-07-16 17:13:18,75,210.5834019064102,Auto,61.31,70.7,0,61.3,0,16,2,-13.700000000000003
B0000785,BA108,SQ727,2025-07-16 08:01:00,2025-07-16 09:41:23,90,476.1852864287884,Auto,100.39,92.11,1,100.38333333333334,1,8,2,10.38333333333334
B0000670,AI461,LH899,2025-07-16 12:52:00,2025-07-16 14:28:19,90,532.671334218753,Auto,96.33,84.64,1,96.31666666666666,1,12,2,6.316666666666663
B0004077,SQ983,AI349,2025-07-16 11:08:00,2025-07-16 12:00:15,45,574.5571451284097,Auto,52.26,61.47,0,52.25,1,11,2,7.25
B0002995,LH255,SQ473,2025-07-16 12:45:00,2025-07-16 14:27:08,75,1190.1047478681264,Manual,102.15,103.68,0,102.13333333333334,1,12,2,27.13333333333334
B0003818,AI752,LH201,2025-07-16 03:37:00,2025-07-16 04:08:01,30,660.8055354694148,Manual,31.02,33.73,0,31.016666666666666,1,3,2,1.0166666666666657
B0002779,LH379,BA819,2025-07-16 14:04:00,2025-07-16 15:33:14,75,604.7949589429724,Auto,89.24,96.07,0,89.23333333333333,1,14,2,14.233333333333334
B0002211,SQ558,SQ229,2025-07-16 00:24:00,2025-07-16 01:35:35,45,747.5158402354407,Manual,71.59,62.68,1,71.58333333333333,1,0,2,26.58333333333333
B0000004,SQ509,SQ417,2025-07-16 00:12:00,2025-07-16 01:26:53,45,674.7335948780941,Manual,74.9,64.46,1,74.88333333333334,1,0,2,29.88333333333334
B0002935,LH134,SQ153,2025-07-16 10:41:00,2025-07-16 12:16:57,75,567.3069041618253,Auto,95.96,98.63,0,95.95,1,10,2,20.950000000000003
B0003552,LH878,BA332,2025-07-16 12:17:00,2025-07-16 13:36:40,75,468.5644286352894,Auto,79.67,86.39,0,79.66666666666667,1,12,2,4.666666666666671
B0002893,AI636,SQ232,2025-07-16 15:59:00,2025-07-16 17:47:05,90,415.49616310268175,Auto,108.09,113.12,0,108.08333333333333,1,15,2,18.08333333333333
B0001255,LH364,BA410,2025-07-16 10:00:00,2025-07-16 10:45:44,45,714.0066948493942,Manual,45.74,29.56,1,45.733333333333334,1,10,2,0.7333333333333343
B0002598,BA481,EK813,2025-07-16 00:49:00,2025-07-16 01:54:49,45,929.1732133618144,Auto,65.82,67.79,0,65.81666666666666,1,0,2,20.816666666666663
B0001092,EK328,AI926,2025-07-16 04:04:00,2025-07-16 05:40:13,75,626.3340797992446,Auto,96.22,90.77,1,96.21666666666667,1,4,2,21.21666666666667
B0004433,BA364,AI196,2025-07-16 06:23:00,2025-07-16 08:16:37,90,844.1741175799668,Manual,113.63,116.79,0,113.61666666666666,1,6,2,23.61666666666666
B0003960,BA105,LH110,2025-07-16 05:24:00,2025-07-16 06:31:24,45,832.4922538329529,Manual,67.41,74.21,0,67.4,1,5,2,22.400000000000006
B0002384,BA751,EK884,2025-07-16 18:28:00,2025-07-16 19:40:14,75,204.96908363467617,Auto,72.24,63.63,1,72.23333333333333,0,18,2,-2.7666666666666657
B0001141,BA588,AI862,2025-07-16 01:58:00,2025-07-16 03:39:21,90,338.9768137027495,Auto,101.35,94.85,1,101.35,1,1,2,11.349999999999994
B0000011,LH728,EK642,2025-07-16 11:51:00,2025-07-16 13:26:48,75,854.1402329669579,Manual,95.81,87.53,1,95.8,1,11,2,20.799999999999997
B0000057,EK602,SQ820,2025-07-16 22:08:00,2025-07-16 23:02:53,30,281.5786931525573,Auto,54.9,45.88,1,54.88333333333333,1,22,2,24.883333333333333
