Bag_Tag_ID,Flight_Number,Damage_Reported_Flag,Damage_Claim_Type,Damage_Reported_Time,Flight_Arrival_Time,Zone_of_Damage,Baggage_Type,Time_To_Report_Damage,Repeat_Zone_Incidents,Calculated_Time_To_Report_Damage,Is_Damaged_Bag,Damage_Reported_Hour,Damage_Reported_Day_of_Week,Damage_Report_Lag_Category
B0000876,LH284,1,Scratches/Scuffs,2025-07-16 16:10:24,2025-07-16 15:24:00,Aircraft Loading/Unloading Area,Fragile,46.4,517,46.4,1,16,2,Delayed (30+ min)
B0000877,BA811,1,Broken Wheel,2025-07-16 14:10:13,2025-07-16 13:46:00,Baggage Sorting System,Hard Shell,24.216666666666665,499,24.216666666666665,1,14,2,Quick (6-30 min)
B0000878,SQ134,1,Cracked Shell,2025-07-16 04:10:44,2025-07-16 03:38:00,Aircraft Loading/Unloading Area,Soft Shell,32.733333333333334,517,32.733333333333334,1,4,2,Delayed (30+ min)
B0000879,AI510,1,Broken Wheel,2025-07-16 22:22:38,2025-07-16 21:48:00,Transfer Baggage Re-Check,Hard Shell,34.63333333333333,492,34.63333333333333,1,22,2,Delayed (30+ min)
B0000880,LH356,1,Broken Wheel,2025-07-16 17:12:30,2025-07-16 16:32:00,Baggage Sorting System,Regular,40.5,499,40.5,1,17,2,Delayed (30+ min)
B0000881,BA908,1,Scratches/Scuffs,2025-07-16 18:28:25,2025-07-16 17:30:00,Check-in Counter/Baggage Drop,Hard Shell,58.41666666666666,495,58.416666666666664,1,18,2,Delayed (30+ min)
B0000882,EK418,1,Broken Wheel,2025-07-16 11:43:44,2025-07-16 11:20:00,Transfer Baggage Re-Check,Hard Shell,23.73333333333333,492,23.733333333333334,1,11,2,Quick (6-30 min)
B0000883,EK230,1,Missing Handle,2025-07-16 06:21:04,2025-07-16 05:44:00,Arrival Baggage Claim Belt,Regular,37.06666666666667,497,37.06666666666667,1,6,2,Delayed (30+ min)
B0000884,SQ238,1,Broken Wheel,2025-07-16 17:19:52,2025-07-16 16:34:00,Transfer Baggage Re-Check,Fragile,45.86666666666667,492,45.86666666666667,1,17,2,Delayed (30+ min)
B0000885,BA945,1,Missing Handle,2025-07-16 03:09:07,2025-07-16 02:38:00,Transfer Baggage Re-Check,Hard Shell,31.116666666666667,492,31.116666666666667,1,3,2,Delayed (30+ min)
B0000886,SQ577,1,Scratches/Scuffs,2025-07-16 08:13:39,2025-07-16 07:41:00,Check-in Counter/Baggage Drop,Fragile,32.65,495,32.65,1,8,2,Delayed (30+ min)
B0000887,SQ832,1,Scratches/Scuffs,2025-07-16 23:08:17,2025-07-16 22:55:00,Arrival Baggage Claim Belt,Fragile,13.283333333333331,497,13.283333333333333,1,23,2,Quick (6-30 min)
B0000888,AI354,1,Missing Handle,2025-07-16 08:50:36,2025-07-16 07:57:00,Aircraft Loading/Unloading Area,Hard Shell,53.6,517,53.6,1,8,2,Delayed (30+ min)
B0000889,BA377,1,Missing Handle,2025-07-16 13:52:11,2025-07-16 12:56:00,Arrival Baggage Claim Belt,Soft Shell,56.18333333333333,497,56.18333333333333,1,13,2,Delayed (30+ min)
B0000890,LH159,1,Cracked Shell,2025-07-16 14:23:51,2025-07-16 13:33:00,Arrival Baggage Claim Belt,Hard Shell,50.85,497,50.85,1,14,2,Delayed (30+ min)
B0000891,BA426,1,Scratches/Scuffs,2025-07-16 22:33:00,2025-07-16 22:03:00,Arrival Baggage Claim Belt,Hard Shell,30.0,497,30.0,1,22,2,Quick (6-30 min)
B0000892,SQ885,1,Missing Handle,2025-07-16 09:57:42,2025-07-16 09:30:00,Baggage Sorting System,Hard Shell,27.7,499,27.7,1,9,2,Quick (6-30 min)
B0000893,SQ833,1,Missing Handle,2025-07-16 22:58:09,2025-07-16 22:11:00,Arrival Baggage Claim Belt,Fragile,47.15,497,47.15,1,22,2,Delayed (30+ min)
B0000894,AI852,1,Broken Wheel,2025-07-16 19:34:08,2025-07-16 18:59:00,Aircraft Loading/Unloading Area,Soft Shell,35.13333333333333,517,35.13333333333333,1,19,2,Delayed (30+ min)
B0000895,EK355,1,Cracked Shell,2025-07-16 08:13:36,2025-07-16 07:49:00,Baggage Sorting System,Hard Shell,24.6,499,24.6,1,8,2,Quick (6-30 min)
B0000896,EK406,1,Broken Wheel,2025-07-16 07:05:36,2025-07-16 06:42:00,Check-in Counter/Baggage Drop,Regular,23.6,495,23.6,1,7,2,Quick (6-30 min)
B0000897,EK876,1,Broken Wheel,2025-07-16 21:44:00,2025-07-16 21:39:00,Arrival Baggage Claim Belt,Fragile,5.0,497,5.0,1,21,2,Immediate (0-5 min)
B0000898,AI110,1,Broken Wheel,2025-07-16 09:28:03,2025-07-16 08:53:00,Arrival Baggage Claim Belt,Regular,35.05,497,35.05,1,9,2,Delayed (30+ min)
B0000899,AI792,1,Broken Wheel,2025-07-16 17:18:06,2025-07-16 16:53:00,Check-in Counter/Baggage Drop,Hard Shell,25.1,495,25.1,1,17,2,Quick (6-30 min)
B0000900,SQ359,1,Cracked Shell,2025-07-16 08:01:12,2025-07-16 07:41:00,Aircraft Loading/Unloading Area,Regular,20.2,517,20.2,1,8,2,Quick (6-30 min)
B0000901,SQ111,1,Cracked Shell,2025-07-16 07:11:58,2025-07-16 06:39:00,Aircraft Loading/Unloading Area,Hard Shell,32.96666666666667,517,32.96666666666667,1,7,2,Delayed (30+ min)
B0000902,SQ822,1,Broken Wheel,2025-07-16 11:34:44,2025-07-16 11:06:00,Aircraft Loading/Unloading Area,Fragile,28.73333333333333,517,28.733333333333334,1,11,2,Quick (6-30 min)
B0000903,BA448,1,Cracked Shell,2025-07-16 12:03:17,2025-07-16 11:32:00,Baggage Sorting System,Soft Shell,31.28333333333333,499,31.283333333333335,1,12,2,Delayed (30+ min)
B0000904,BA336,1,Scratches/Scuffs,2025-07-16 17:27:52,2025-07-16 17:14:00,Check-in Counter/Baggage Drop,Soft Shell,13.866666666666667,495,13.866666666666667,1,17,2,Quick (6-30 min)
B0000905,SQ709,1,Cracked Shell,2025-07-16 11:05:25,2025-07-16 10:41:00,Arrival Baggage Claim Belt,Regular,24.416666666666668,497,24.416666666666668,1,11,2,Quick (6-30 min)
B0000906,AI298,1,Broken Wheel,2025-07-16 21:13:24,2025-07-16 21:02:00,Arrival Baggage Claim Belt,Fragile,11.4,497,11.4,1,21,2,Quick (6-30 min)
B0000907,BA525,1,Missing Handle,2025-07-16 03:46:19,2025-07-16 03:22:00,Arrival Baggage Claim Belt,Regular,24.316666666666663,497,24.316666666666666,1,3,2,Quick (6-30 min)
B0000908,AI620,1,Missing Handle,2025-07-16 04:30:57,2025-07-16 03:41:00,Aircraft Loading/Unloading Area,Hard Shell,49.95,517,49.95,1,4,2,Delayed (30+ min)
B0000909,BA814,1,Cracked Shell,2025-07-16 16:18:41,2025-07-16 15:39:00,Transfer Baggage Re-Check,Regular,39.68333333333333,492,39.68333333333333,1,16,2,Delayed (30+ min)
B0000910,BA542,1,Cracked Shell,2025-07-16 10:48:07,2025-07-16 10:09:00,Baggage Sorting System,Fragile,39.11666666666667,499,39.11666666666667,1,10,2,Delayed (30+ min)
B0000911,AI233,1,Broken Wheel,2025-07-16 12:19:54,2025-07-16 11:48:00,Baggage Sorting System,Regular,31.9,499,31.9,1,12,2,Delayed (30+ min)
B0000912,AI370,1,Missing Handle,2025-07-16 19:41:46,2025-07-16 19:17:00,Aircraft Loading/Unloading Area,Hard Shell,24.766666666666666,517,24.766666666666666,1,19,2,Quick (6-30 min)
B0000913,LH207,1,Cracked Shell,2025-07-16 04:37:50,2025-07-16 04:02:00,Baggage Sorting System,Soft Shell,35.833333333333336,499,35.833333333333336,1,4,2,Delayed (30+ min)
B0000914,AI572,1,Cracked Shell,2025-07-16 12:41:41,2025-07-16 12:03:00,Check-in Counter/Baggage Drop,Hard Shell,38.68333333333333,495,38.68333333333333,1,12,2,Delayed (30+ min)
B0000915,SQ689,1,Missing Handle,2025-07-16 09:48:12,2025-07-16 09:25:00,Check-in Counter/Baggage Drop,Hard Shell,23.2,495,23.2,1,9,2,Quick (6-30 min)
B0000916,EK845,1,Cracked Shell,2025-07-16 11:43:58,2025-07-16 11:34:00,Baggage Sorting System,Regular,9.966666666666669,499,9.966666666666667,1,11,2,Quick (6-30 min)
B0000917,EK249,1,Missing Handle,2025-07-16 11:46:14,2025-07-16 10:54:00,Check-in Counter/Baggage Drop,Fragile,52.23333333333333,495,52.233333333333334,1,11,2,Delayed (30+ min)
B0000918,SQ777,1,Cracked Shell,2025-07-16 07:56:30,2025-07-16 07:24:00,Transfer Baggage Re-Check,Hard Shell,32.5,492,32.5,1,7,2,Delayed (30+ min)
B0000919,EK676,1,Missing Handle,2025-07-16 01:58:19,2025-07-16 01:17:00,Check-in Counter/Baggage Drop,Fragile,41.31666666666667,495,41.31666666666667,1,1,2,Delayed (30+ min)
B0000920,EK849,1,Missing Handle,2025-07-16 07:38:33,2025-07-16 07:11:00,Transfer Baggage Re-Check,Soft Shell,27.55,492,27.55,1,7,2,Quick (6-30 min)
B0000921,SQ242,1,Scratches/Scuffs,2025-07-16 00:32:24,2025-07-16 00:03:00,Transfer Baggage Re-Check,Hard Shell,29.4,492,29.4,1,0,2,Quick (6-30 min)
B0000922,AI345,1,Scratches/Scuffs,2025-07-16 06:40:49,2025-07-16 06:06:00,Baggage Sorting System,Fragile,34.81666666666667,499,34.81666666666667,1,6,2,Delayed (30+ min)
B0000923,LH136,1,Scratches/Scuffs,2025-07-16 19:36:07,2025-07-16 19:05:00,Check-in Counter/Baggage Drop,Soft Shell,31.116666666666667,495,31.116666666666667,1,19,2,Delayed (30+ min)
B0000924,BA600,1,Scratches/Scuffs,2025-07-16 16:36:39,2025-07-16 15:54:00,Check-in Counter/Baggage Drop,Soft Shell,42.65,495,42.65,1,16,2,Delayed (30+ min)
B0000925,BA427,1,Cracked Shell,2025-07-16 14:09:22,2025-07-16 13:53:00,Aircraft Loading/Unloading Area,Hard Shell,16.366666666666667,517,16.366666666666667,1,14,2,Quick (6-30 min)
B0000926,AI487,1,Cracked Shell,2025-07-16 16:53:03,2025-07-16 16:08:00,Transfer Baggage Re-Check,Hard Shell,45.05,492,45.05,1,16,2,Delayed (30+ min)
B0000927,SQ985,1,Broken Wheel,2025-07-16 19:52:28,2025-07-16 19:07:00,Aircraft Loading/Unloading Area,Hard Shell,45.46666666666667,517,45.46666666666667,1,19,2,Delayed (30+ min)
B0000928,EK154,1,Cracked Shell,2025-07-16 07:01:51,2025-07-16 06:45:00,Aircraft Loading/Unloading Area,Fragile,16.85,517,16.85,1,7,2,Quick (6-30 min)
B0000929,LH644,1,Missing Handle,2025-07-16 09:25:05,2025-07-16 08:44:00,Check-in Counter/Baggage Drop,Hard Shell,41.083333333333336,495,41.083333333333336,1,9,2,Delayed (30+ min)
B0000930,AI306,1,Scratches/Scuffs,2025-07-16 00:57:12,2025-07-16 00:41:00,Check-in Counter/Baggage Drop,Hard Shell,16.2,495,16.2,1,0,2,Quick (6-30 min)
B0000931,AI281,1,Broken Wheel,2025-07-16 14:31:06,2025-07-16 14:05:00,Baggage Sorting System,Soft Shell,26.1,499,26.1,1,14,2,Quick (6-30 min)
B0000932,EK495,1,Scratches/Scuffs,2025-07-16 18:28:59,2025-07-16 18:03:00,Check-in Counter/Baggage Drop,Soft Shell,25.98333333333333,495,25.983333333333334,1,18,2,Quick (6-30 min)
B0000933,LH163,1,Scratches/Scuffs,2025-07-16 20:55:44,2025-07-16 20:14:00,Baggage Sorting System,Fragile,41.73333333333333,499,41.733333333333334,1,20,2,Delayed (30+ min)
B0000934,LH848,1,Cracked Shell,2025-07-16 19:44:08,2025-07-16 19:02:00,Transfer Baggage Re-Check,Soft Shell,42.13333333333333,492,42.13333333333333,1,19,2,Delayed (30+ min)
B0000935,AI459,1,Broken Wheel,2025-07-16 11:19:40,2025-07-16 10:41:00,Baggage Sorting System,Fragile,38.66666666666666,499,38.666666666666664,1,11,2,Delayed (30+ min)
B0000936,AI196,1,Broken Wheel,2025-07-16 19:25:51,2025-07-16 19:10:00,Baggage Sorting System,Regular,15.85,499,15.85,1,19,2,Quick (6-30 min)
B0000937,LH109,1,Scratches/Scuffs,2025-07-16 11:41:13,2025-07-16 11:12:00,Aircraft Loading/Unloading Area,Hard Shell,29.216666666666665,517,29.216666666666665,1,11,2,Quick (6-30 min)
B0000938,EK228,1,Missing Handle,2025-07-16 01:23:01,2025-07-16 00:54:00,Transfer Baggage Re-Check,Regular,29.016666666666666,492,29.016666666666666,1,1,2,Quick (6-30 min)
B0000939,AI311,1,Cracked Shell,2025-07-16 13:50:27,2025-07-16 13:38:00,Check-in Counter/Baggage Drop,Hard Shell,12.45,495,12.45,1,13,2,Quick (6-30 min)
B0000940,SQ527,1,Cracked Shell,2025-07-16 08:48:24,2025-07-16 08:29:00,Transfer Baggage Re-Check,Regular,19.4,492,19.4,1,8,2,Quick (6-30 min)
B0000941,BA419,1,Broken Wheel,2025-07-16 03:47:16,2025-07-16 03:15:00,Arrival Baggage Claim Belt,Fragile,32.266666666666666,497,32.266666666666666,1,3,2,Delayed (30+ min)
B0000942,SQ814,1,Broken Wheel,2025-07-16 00:59:30,2025-07-16 00:22:00,Arrival Baggage Claim Belt,Hard Shell,37.5,497,37.5,1,0,2,Delayed (30+ min)
B0000943,BA330,1,Scratches/Scuffs,2025-07-16 11:00:21,2025-07-16 10:30:00,Transfer Baggage Re-Check,Regular,30.35,492,30.35,1,11,2,Delayed (30+ min)
B0000944,LH940,1,Missing Handle,2025-07-16 17:51:52,2025-07-16 17:09:00,Baggage Sorting System,Soft Shell,42.86666666666667,499,42.86666666666667,1,17,2,Delayed (30+ min)
B0000945,EK648,1,Broken Wheel,2025-07-16 02:26:55,2025-07-16 01:38:00,Baggage Sorting System,Soft Shell,48.91666666666666,499,48.916666666666664,1,2,2,Delayed (30+ min)
B0000946,SQ254,1,Scratches/Scuffs,2025-07-16 11:43:20,2025-07-16 10:56:00,Aircraft Loading/Unloading Area,Soft Shell,47.333333333333336,517,47.333333333333336,1,11,2,Delayed (30+ min)
B0000947,LH369,1,Broken Wheel,2025-07-16 18:54:11,2025-07-16 18:25:00,Check-in Counter/Baggage Drop,Soft Shell,29.183333333333334,495,29.183333333333334,1,18,2,Quick (6-30 min)
B0000948,LH468,1,Scratches/Scuffs,2025-07-16 07:36:05,2025-07-16 07:07:00,Transfer Baggage Re-Check,Regular,29.08333333333333,492,29.083333333333332,1,7,2,Quick (6-30 min)
B0000949,SQ540,1,Missing Handle,2025-07-16 10:51:30,2025-07-16 10:15:00,Check-in Counter/Baggage Drop,Regular,36.5,495,36.5,1,10,2,Delayed (30+ min)
B0000950,SQ691,1,Missing Handle,2025-07-16 23:26:51,2025-07-16 22:53:00,Check-in Counter/Baggage Drop,Soft Shell,33.85,495,33.85,1,23,2,Delayed (30+ min)
B0000951,LH432,1,Scratches/Scuffs,2025-07-16 12:38:33,2025-07-16 11:58:00,Baggage Sorting System,Hard Shell,40.55,499,40.55,1,12,2,Delayed (30+ min)
B0000952,EK113,1,Broken Wheel,2025-07-16 16:51:58,2025-07-16 16:28:00,Aircraft Loading/Unloading Area,Soft Shell,23.966666666666665,517,23.966666666666665,1,16,2,Quick (6-30 min)
B0000953,LH947,1,Missing Handle,2025-07-16 06:06:46,2025-07-16 05:41:00,Arrival Baggage Claim Belt,Hard Shell,25.766666666666666,497,25.766666666666666,1,6,2,Quick (6-30 min)
B0000954,BA189,1,Missing Handle,2025-07-16 22:47:36,2025-07-16 22:19:00,Aircraft Loading/Unloading Area,Fragile,28.6,517,28.6,1,22,2,Quick (6-30 min)
B0000955,EK454,1,Scratches/Scuffs,2025-07-16 10:36:18,2025-07-16 10:00:00,Transfer Baggage Re-Check,Fragile,36.3,492,36.3,1,10,2,Delayed (30+ min)
B0000956,AI879,1,Missing Handle,2025-07-16 15:04:34,2025-07-16 14:34:00,Baggage Sorting System,Soft Shell,30.566666666666663,499,30.566666666666666,1,15,2,Delayed (30+ min)
B0000957,SQ639,1,Broken Wheel,2025-07-16 04:58:01,2025-07-16 04:30:00,Arrival Baggage Claim Belt,Soft Shell,28.016666666666666,497,28.016666666666666,1,4,2,Quick (6-30 min)
B0000958,AI929,1,Scratches/Scuffs,2025-07-16 14:20:07,2025-07-16 13:43:00,Arrival Baggage Claim Belt,Hard Shell,37.11666666666667,497,37.11666666666667,1,14,2,Delayed (30+ min)
B0000959,EK908,1,Scratches/Scuffs,2025-07-16 10:17:10,2025-07-16 09:50:00,Aircraft Loading/Unloading Area,Soft Shell,27.166666666666668,517,27.166666666666668,1,10,2,Quick (6-30 min)
B0000960,LH693,1,Broken Wheel,2025-07-16 21:53:02,2025-07-16 21:15:00,Arrival Baggage Claim Belt,Hard Shell,38.03333333333333,497,38.03333333333333,1,21,2,Delayed (30+ min)
B0000961,EK234,1,Broken Wheel,2025-07-16 08:24:45,2025-07-16 07:56:00,Check-in Counter/Baggage Drop,Regular,28.75,495,28.75,1,8,2,Quick (6-30 min)
B0000962,EK483,1,Scratches/Scuffs,2025-07-16 19:41:37,2025-07-16 19:08:00,Baggage Sorting System,Soft Shell,33.61666666666667,499,33.61666666666667,1,19,2,Delayed (30+ min)
B0000963,SQ853,1,Cracked Shell,2025-07-16 21:09:51,2025-07-16 20:57:00,Arrival Baggage Claim Belt,Fragile,12.85,497,12.85,1,21,2,Quick (6-30 min)
B0000964,EK109,1,Missing Handle,2025-07-16 02:22:48,2025-07-16 02:05:00,Baggage Sorting System,Hard Shell,17.8,499,17.8,1,2,2,Quick (6-30 min)
B0000965,SQ737,1,Broken Wheel,2025-07-16 02:57:14,2025-07-16 02:30:00,Aircraft Loading/Unloading Area,Regular,27.23333333333333,517,27.233333333333334,1,2,2,Quick (6-30 min)
B0000966,BA575,1,Scratches/Scuffs,2025-07-16 07:45:48,2025-07-16 07:04:00,Baggage Sorting System,Hard Shell,41.8,499,41.8,1,7,2,Delayed (30+ min)
B0000967,BA263,1,Scratches/Scuffs,2025-07-16 19:44:34,2025-07-16 18:59:00,Arrival Baggage Claim Belt,Soft Shell,45.56666666666667,497,45.56666666666667,1,19,2,Delayed (30+ min)
B0000968,LH727,1,Missing Handle,2025-07-16 20:28:18,2025-07-16 19:55:00,Check-in Counter/Baggage Drop,Regular,33.3,495,33.3,1,20,2,Delayed (30+ min)
B0000969,BA391,1,Cracked Shell,2025-07-16 17:34:13,2025-07-16 16:56:00,Check-in Counter/Baggage Drop,Hard Shell,38.21666666666667,495,38.21666666666667,1,17,2,Delayed (30+ min)
B0000970,BA968,1,Scratches/Scuffs,2025-07-16 03:05:59,2025-07-16 02:35:00,Arrival Baggage Claim Belt,Fragile,30.98333333333333,497,30.983333333333334,1,3,2,Delayed (30+ min)
B0000971,AI924,1,Cracked Shell,2025-07-16 15:45:53,2025-07-16 15:16:00,Check-in Counter/Baggage Drop,Fragile,29.883333333333333,495,29.883333333333333,1,15,2,Quick (6-30 min)
B0000972,SQ767,1,Scratches/Scuffs,2025-07-16 07:56:22,2025-07-16 07:25:00,Transfer Baggage Re-Check,Hard Shell,31.366666666666667,492,31.366666666666667,1,7,2,Delayed (30+ min)
B0000973,LH395,1,Cracked Shell,2025-07-16 07:43:38,2025-07-16 07:35:00,Arrival Baggage Claim Belt,Soft Shell,8.633333333333333,497,8.633333333333333,1,7,2,Quick (6-30 min)
B0000974,BA523,1,Scratches/Scuffs,2025-07-16 20:19:38,2025-07-16 19:53:00,Check-in Counter/Baggage Drop,Regular,26.633333333333333,495,26.633333333333333,1,20,2,Quick (6-30 min)
B0000975,AI454,1,Missing Handle,2025-07-16 19:03:40,2025-07-16 18:28:00,Arrival Baggage Claim Belt,Hard Shell,35.666666666666664,497,35.666666666666664,1,19,2,Delayed (30+ min)
B0000976,AI206,1,Missing Handle,2025-07-16 11:26:57,2025-07-16 11:00:00,Check-in Counter/Baggage Drop,Hard Shell,26.95,495,26.95,1,11,2,Quick (6-30 min)
B0000977,BA884,1,Cracked Shell,2025-07-16 10:51:47,2025-07-16 10:17:00,Check-in Counter/Baggage Drop,Hard Shell,34.78333333333333,495,34.78333333333333,1,10,2,Delayed (30+ min)
B0000978,BA278,1,Missing Handle,2025-07-16 13:22:31,2025-07-16 13:01:00,Transfer Baggage Re-Check,Soft Shell,21.516666666666666,492,21.516666666666666,1,13,2,Quick (6-30 min)
B0000979,BA769,1,Broken Wheel,2025-07-16 07:44:11,2025-07-16 07:16:00,Arrival Baggage Claim Belt,Hard Shell,28.183333333333334,497,28.183333333333334,1,7,2,Quick (6-30 min)
B0000980,SQ682,1,Broken Wheel,2025-07-16 01:37:52,2025-07-16 01:14:00,Check-in Counter/Baggage Drop,Hard Shell,23.866666666666667,495,23.866666666666667,1,1,2,Quick (6-30 min)
B0000981,LH768,1,Broken Wheel,2025-07-16 07:56:21,2025-07-16 07:28:00,Baggage Sorting System,Regular,28.35,499,28.35,1,7,2,Quick (6-30 min)
B0000982,BA619,1,Scratches/Scuffs,2025-07-16 00:42:13,2025-07-16 00:01:00,Aircraft Loading/Unloading Area,Fragile,41.21666666666667,517,41.21666666666667,1,0,2,Delayed (30+ min)
B0000983,SQ848,1,Missing Handle,2025-07-16 21:21:33,2025-07-16 20:47:00,Baggage Sorting System,Fragile,34.55,499,34.55,1,21,2,Delayed (30+ min)
B0000984,BA350,1,Missing Handle,2025-07-16 14:52:32,2025-07-16 14:26:00,Check-in Counter/Baggage Drop,Soft Shell,26.53333333333333,495,26.533333333333335,1,14,2,Quick (6-30 min)
B0000985,EK938,1,Missing Handle,2025-07-16 02:48:39,2025-07-16 02:19:00,Baggage Sorting System,Soft Shell,29.65,499,29.65,1,2,2,Quick (6-30 min)
B0000986,AI764,1,Scratches/Scuffs,2025-07-16 18:10:34,2025-07-16 17:43:00,Arrival Baggage Claim Belt,Regular,27.566666666666663,497,27.566666666666666,1,18,2,Quick (6-30 min)
B0000987,BA990,1,Broken Wheel,2025-07-16 18:34:19,2025-07-16 18:03:00,Check-in Counter/Baggage Drop,Soft Shell,31.316666666666663,495,31.316666666666666,1,18,2,Delayed (30+ min)
B0000988,EK553,1,Scratches/Scuffs,2025-07-16 10:27:17,2025-07-16 09:50:00,Baggage Sorting System,Soft Shell,37.28333333333333,499,37.28333333333333,1,10,2,Delayed (30+ min)
B0000989,LH971,1,Cracked Shell,2025-07-16 04:57:04,2025-07-16 04:09:00,Transfer Baggage Re-Check,Soft Shell,48.06666666666667,492,48.06666666666667,1,4,2,Delayed (30+ min)
B0000990,AI806,1,Broken Wheel,2025-07-16 12:47:58,2025-07-16 12:08:00,Baggage Sorting System,Soft Shell,39.96666666666667,499,39.96666666666667,1,12,2,Delayed (30+ min)
B0000991,BA990,1,Missing Handle,2025-07-16 04:57:56,2025-07-16 04:38:00,Check-in Counter/Baggage Drop,Hard Shell,19.933333333333334,495,19.933333333333334,1,4,2,Quick (6-30 min)
B0000992,BA972,1,Missing Handle,2025-07-16 10:11:51,2025-07-16 09:50:00,Arrival Baggage Claim Belt,Soft Shell,21.85,497,21.85,1,10,2,Quick (6-30 min)
B0000993,LH101,1,Broken Wheel,2025-07-16 06:00:59,2025-07-16 05:34:00,Transfer Baggage Re-Check,Soft Shell,26.98333333333333,492,26.983333333333334,1,6,2,Quick (6-30 min)
B0000994,BA151,1,Scratches/Scuffs,2025-07-16 03:06:44,2025-07-16 02:39:00,Arrival Baggage Claim Belt,Hard Shell,27.73333333333333,497,27.733333333333334,1,3,2,Quick (6-30 min)
B0000995,EK129,1,Scratches/Scuffs,2025-07-16 16:34:52,2025-07-16 16:16:00,Arrival Baggage Claim Belt,Soft Shell,18.866666666666667,497,18.866666666666667,1,16,2,Quick (6-30 min)
B0000996,AI806,1,Missing Handle,2025-07-16 05:10:18,2025-07-16 04:51:00,Arrival Baggage Claim Belt,Soft Shell,19.3,497,19.3,1,5,2,Quick (6-30 min)
B0000997,LH565,1,Missing Handle,2025-07-16 21:43:51,2025-07-16 21:10:00,Arrival Baggage Claim Belt,Soft Shell,33.85,497,33.85,1,21,2,Delayed (30+ min)
B0000998,AI236,1,Broken Wheel,2025-07-16 21:30:10,2025-07-16 21:05:00,Baggage Sorting System,Soft Shell,25.166666666666668,499,25.166666666666668,1,21,2,Quick (6-30 min)
B0000999,EK741,1,Broken Wheel,2025-07-16 16:55:08,2025-07-16 16:17:00,Aircraft Loading/Unloading Area,Soft Shell,38.13333333333333,517,38.13333333333333,1,16,2,Delayed (30+ min)
B0001000,EK281,1,Scratches/Scuffs,2025-07-16 14:40:15,2025-07-16 13:56:00,Aircraft Loading/Unloading Area,Regular,44.25,517,44.25,1,14,2,Delayed (30+ min)
B0001001,AI727,1,Cracked Shell,2025-07-16 10:55:28,2025-07-16 10:32:00,Check-in Counter/Baggage Drop,Soft Shell,23.466666666666665,495,23.466666666666665,1,10,2,Quick (6-30 min)
B0001002,EK359,1,Missing Handle,2025-07-16 03:56:58,2025-07-16 03:35:00,Aircraft Loading/Unloading Area,Regular,21.966666666666665,517,21.966666666666665,1,3,2,Quick (6-30 min)
B0001003,AI626,1,Cracked Shell,2025-07-16 07:43:27,2025-07-16 07:19:00,Transfer Baggage Re-Check,Hard Shell,24.45,492,24.45,1,7,2,Quick (6-30 min)
B0001004,LH911,1,Broken Wheel,2025-07-16 15:49:42,2025-07-16 15:18:00,Transfer Baggage Re-Check,Regular,31.7,492,31.7,1,15,2,Delayed (30+ min)
B0001005,SQ964,1,Scratches/Scuffs,2025-07-16 09:10:11,2025-07-16 08:27:00,Transfer Baggage Re-Check,Regular,43.18333333333333,492,43.18333333333333,1,9,2,Delayed (30+ min)
B0001006,EK951,1,Cracked Shell,2025-07-16 12:41:45,2025-07-16 12:17:00,Baggage Sorting System,Soft Shell,24.75,499,24.75,1,12,2,Quick (6-30 min)
B0001007,AI543,1,Missing Handle,2025-07-16 22:03:55,2025-07-16 21:33:00,Aircraft Loading/Unloading Area,Hard Shell,30.916666666666668,517,30.916666666666668,1,22,2,Delayed (30+ min)
B0001008,BA629,1,Missing Handle,2025-07-16 11:45:15,2025-07-16 11:14:00,Check-in Counter/Baggage Drop,Soft Shell,31.25,495,31.25,1,11,2,Delayed (30+ min)
