Bag_Tag_ID,Passenger_ID,Flight_Number,Delivery_Status,Claim_Category,Baggage_Claim_Submitted,Passenger_Arrival_Time,Final_Delivery_Time,Delivery_Delay_Minutes,Transfer_Flight_Count,Baggage_Tracking_Sensor_Data,Calculated_Delivery_Delay_Minutes,Is_Mishandled,Transfer_Risk_Flag,Sensor_Tracking_Gap_Flag,Arrival_Hour,Arrival_Day_of_Week
TAG580747,PAX59411,AI876,Delivered,No Claim,0,2025-07-16 05:21:00,2025-07-16 05:35:23,14.4,1,Complete,14.383333333333333,0,1,0,5,2
TAG444029,PAX11055,AI323,Delivered,No Claim,0,2025-07-16 05:40:00,2025-07-16 05:53:47,13.79,0,Complete,13.783333333333333,0,0,0,5,2
TAG464840,PAX11448,AI174,Delivered,No Claim,0,2025-07-16 15:13:00,2025-07-16 15:30:51,17.86,0,Complete,17.85,0,0,0,15,2
TAG497916,PAX51039,AI361,Delivered,No Claim,0,2025-07-16 04:57:00,2025-07-16 05:18:30,21.52,0,Partial Data,21.5,0,0,1,4,2
TAG510164,PAX34070,AI392,Delivered,No Claim,0,2025-07-16 03:29:00,2025-07-16 03:40:25,11.43,0,Complete,11.416666666666666,0,0,0,3,2
TAG663335,PAX43393,AI288,Delivered,No Claim,0,2025-07-16 18:03:00,2025-07-16 18:19:19,16.33,1,Complete,16.316666666666666,0,1,0,18,2
TAG758229,PAX34480,AI777,Delivered,No Claim,0,2025-07-16 18:44:00,2025-07-16 19:01:25,17.43,0,Complete,17.416666666666668,0,0,0,18,2
TAG916943,PAX29588,AI324,Delivered,No Claim,0,2025-07-16 07:19:00,2025-07-16 07:37:41,18.7,0,Complete,18.683333333333334,0,0,0,7,2
TAG447110,PAX22484,AI171,Delivered,No Claim,0,2025-07-16 00:47:00,2025-07-16 01:04:27,17.46,1,Complete,17.45,0,1,0,0,2
TAG925706,PAX14187,AI685,Delivered,No Claim,0,2025-07-16 01:41:00,2025-07-16 01:54:35,13.6,0,Complete,13.583333333333334,0,0,0,1,2
TAG542242,PAX98705,AI147,Delivered,No Claim,0,2025-07-16 11:15:00,2025-07-16 11:26:07,11.13,0,Complete,11.116666666666667,0,0,0,11,2
TAG105891,PAX93519,AI882,Delivered,No Claim,0,2025-07-16 17:35:00,2025-07-16 17:49:05,14.1,1,Complete,14.083333333333334,0,1,0,17,2
TAG534115,PAX76903,AI359,Delivered,No Claim,0,2025-07-16 07:00:00,2025-07-16 07:17:20,17.35,2,Complete,17.333333333333332,0,1,0,7,2
TAG258824,PAX25289,AI190,Delivered,No Claim,0,2025-07-16 12:25:00,2025-07-16 12:38:17,13.29,0,Missing Data,13.283333333333333,0,0,1,12,2
TAG565643,PAX38828,AI913,Delivered,No Claim,0,2025-07-16 04:39:00,2025-07-16 04:58:13,19.23,1,Complete,19.216666666666665,0,1,0,4,2
TAG106810,PAX46908,AI794,Delivered,No Claim,0,2025-07-16 10:59:00,2025-07-16 11:13:37,14.62,1,Complete,14.616666666666667,0,1,0,10,2
TAG578715,PAX53788,AI872,Delivered,No Claim,0,2025-07-16 18:35:00,2025-07-16 18:48:07,13.12,0,Complete,13.116666666666667,0,0,0,18,2
TAG928327,PAX81176,AI561,Delivered,No Claim,0,2025-07-16 10:54:00,2025-07-16 11:04:00,10.0,2,Complete,10.0,0,1,0,10,2
TAG693067,PAX34388,AI189,Delivered,No Claim,0,2025-07-16 05:37:00,2025-07-16 05:53:40,16.67,0,Missing Data,16.666666666666668,0,0,1,5,2
TAG872744,PAX87803,AI889,Delivered,No Claim,0,2025-07-16 13:19:00,2025-07-16 13:33:19,14.32,2,Complete,14.316666666666666,0,1,0,13,2
TAG275622,PAX61805,AI147,Delivered,No Claim,0,2025-07-16 07:53:00,2025-07-16 08:06:42,13.71,1,Complete,13.7,0,1,0,7,2
TAG351940,PAX64929,AI787,Delivered,No Claim,0,2025-07-16 05:51:00,2025-07-16 06:12:01,21.03,0,Complete,21.016666666666666,0,0,0,5,2
TAG108882,PAX28542,AI568,Delivered,No Claim,0,2025-07-16 11:22:00,2025-07-16 11:35:16,13.28,0,Complete,13.266666666666667,0,0,0,11,2
TAG645952,PAX34449,AI179,Delivered,No Claim,0,2025-07-16 08:29:00,2025-07-16 08:42:59,13.99,0,Complete,13.983333333333333,0,0,0,8,2
TAG585875,PAX13232,AI811,Delivered,No Claim,0,2025-07-16 19:08:00,2025-07-16 19:24:42,16.71,0,Complete,16.7,0,0,0,19,2
TAG101150,PAX68316,AI217,Delivered,No Claim,0,2025-07-16 02:51:00,2025-07-16 03:10:10,19.17,1,Complete,19.166666666666668,0,1,0,2,2
TAG460974,PAX31247,AI331,Delivered,No Claim,0,2025-07-16 22:48:00,2025-07-16 23:04:24,16.41,1,Complete,16.4,0,1,0,22,2
TAG677483,PAX10802,AI285,Delivered,No Claim,0,2025-07-16 06:27:00,2025-07-16 06:42:18,15.31,0,Complete,15.3,0,0,0,6,2
TAG834447,PAX32052,AI201,Delivered,No Claim,0,2025-07-16 20:50:00,2025-07-16 21:11:28,21.47,0,Complete,21.466666666666665,0,0,0,20,2
TAG737528,PAX96540,AI275,Delivered,No Claim,0,2025-07-16 02:22:00,2025-07-16 02:35:51,13.86,0,Complete,13.85,0,0,0,2,2
TAG649907,PAX26317,AI634,Delivered,No Claim,0,2025-07-16 18:58:00,2025-07-16 19:11:52,13.87,0,Complete,13.866666666666667,0,0,0,18,2
TAG612578,PAX10560,AI802,Delivered,No Claim,0,2025-07-16 11:36:00,2025-07-16 11:49:19,13.32,0,Complete,13.316666666666666,0,0,0,11,2
TAG199051,PAX66850,AI208,Delivered,No Claim,0,2025-07-16 03:32:00,2025-07-16 03:48:12,16.22,0,Complete,16.2,0,0,0,3,2
TAG557735,PAX37713,AI648,Delivered,No Claim,0,2025-07-16 11:21:00,2025-07-16 11:33:27,12.46,0,Complete,12.45,0,0,0,11,2
TAG676966,PAX82168,AI183,Delivered,No Claim,0,2025-07-16 23:37:00,2025-07-16 23:48:45,11.75,0,Complete,11.75,0,0,0,23,2
TAG428149,PAX84576,AI867,Delivered,No Claim,0,2025-07-16 14:44:00,2025-07-16 14:57:59,13.98,1,Complete,13.983333333333333,0,1,0,14,2
TAG593297,PAX31951,AI820,Delivered,No Claim,0,2025-07-16 22:06:00,2025-07-16 22:16:24,10.4,0,Complete,10.4,0,0,0,22,2
TAG500262,PAX82877,AI629,Delivered,No Claim,0,2025-07-16 01:45:00,2025-07-16 02:00:48,15.81,1,Partial Data,15.8,0,1,1,1,2
TAG152789,PAX54521,AI342,Delivered,No Claim,0,2025-07-16 15:34:00,2025-07-16 15:50:13,16.22,0,Complete,16.216666666666665,0,0,0,15,2
TAG902777,PAX89150,AI978,Delivered,No Claim,0,2025-07-16 06:04:00,2025-07-16 06:20:44,16.74,0,Complete,16.733333333333334,0,0,0,6,2
TAG674083,PAX59209,AI723,Delivered,No Claim,0,2025-07-16 04:32:00,2025-07-16 04:49:37,17.63,0,Complete,17.616666666666667,0,0,0,4,2
TAG710150,PAX72861,AI276,Delivered,No Claim,0,2025-07-16 16:17:00,2025-07-16 16:31:03,14.06,2,Complete,14.05,0,1,0,16,2
TAG447811,PAX50762,AI987,Delivered,No Claim,0,2025-07-16 01:42:00,2025-07-16 02:00:45,18.76,0,Complete,18.75,0,0,0,1,2
TAG200636,PAX77359,AI241,Delivered,No Claim,0,2025-07-16 05:46:00,2025-07-16 06:04:24,18.41,1,Complete,18.4,0,1,0,5,2
TAG890618,PAX72491,AI266,Delivered,No Claim,0,2025-07-16 00:03:00,2025-07-16 00:15:04,12.08,0,Partial Data,12.066666666666666,0,0,1,0,2
TAG286260,PAX82246,AI318,Delivered,No Claim,0,2025-07-16 19:18:00,2025-07-16 19:32:53,14.89,1,Complete,14.883333333333333,0,1,0,19,2
TAG662723,PAX26706,AI740,Delivered,No Claim,0,2025-07-16 07:08:00,2025-07-16 07:18:00,10.0,0,Missing Data,10.0,0,0,1,7,2
TAG794666,PAX30380,AI160,Delivered,No Claim,0,2025-07-16 08:05:00,2025-07-16 08:23:48,18.81,1,Complete,18.8,0,1,0,8,2
TAG390900,PAX46535,AI598,Delivered,No Claim,0,2025-07-16 08:41:00,2025-07-16 08:58:34,17.57,0,Complete,17.566666666666666,0,0,0,8,2
TAG321692,PAX27259,AI867,Delivered,No Claim,0,2025-07-16 16:47:00,2025-07-16 17:06:34,19.57,0,Complete,19.566666666666666,0,0,0,16,2
TAG215035,PAX18655,AI531,Delivered,No Claim,0,2025-07-16 11:36:00,2025-07-16 11:46:43,10.72,2,Complete,10.716666666666667,0,1,0,11,2
TAG731707,PAX35727,AI817,Delivered,No Claim,0,2025-07-16 00:43:00,2025-07-16 00:59:29,16.5,0,Complete,16.483333333333334,0,0,0,0,2
TAG232679,PAX92221,AI852,Delivered,No Claim,0,2025-07-16 00:08:00,2025-07-16 00:21:30,13.5,1,Complete,13.5,0,1,0,0,2
TAG137870,PAX93105,AI312,Delivered,No Claim,0,2025-07-16 01:17:00,2025-07-16 01:27:00,10.0,0,Complete,10.0,0,0,0,1,2
TAG849096,PAX29564,AI324,Delivered,No Claim,0,2025-07-16 04:08:00,2025-07-16 04:26:02,18.05,0,Complete,18.033333333333335,0,0,0,4,2
TAG851765,PAX67528,AI609,Delivered,No Claim,0,2025-07-16 11:54:00,2025-07-16 12:05:29,11.48,1,Complete,11.483333333333333,0,1,0,11,2
TAG233370,PAX23531,AI349,Delivered,No Claim,0,2025-07-16 11:45:00,2025-07-16 12:01:05,16.09,0,Sensor Malfunction,16.083333333333332,0,0,1,11,2
TAG303385,PAX15430,AI895,Delivered,No Claim,0,2025-07-16 04:32:00,2025-07-16 04:45:28,13.47,0,Complete,13.466666666666667,0,0,0,4,2
TAG198080,PAX64778,AI443,Delivered,No Claim,0,2025-07-16 01:26:00,2025-07-16 01:41:32,15.55,0,Complete,15.533333333333333,0,0,0,1,2
TAG365778,PAX61887,AI301,Delivered,No Claim,0,2025-07-16 00:43:00,2025-07-16 01:00:40,17.68,0,Complete,17.666666666666668,0,0,0,0,2
TAG964947,PAX17528,AI452,Delivered,No Claim,0,2025-07-16 22:50:00,2025-07-16 23:05:33,15.55,2,Complete,15.55,0,1,0,22,2
TAG723767,PAX40252,AI948,Delivered,No Claim,0,2025-07-16 14:29:00,2025-07-16 14:51:12,22.2,2,Complete,22.2,0,1,0,14,2
TAG581924,PAX56643,AI507,Delivered,No Claim,0,2025-07-16 18:06:00,2025-07-16 18:18:24,12.41,0,Complete,12.4,0,0,0,18,2
TAG740790,PAX80420,AI329,Delivered,No Claim,0,2025-07-16 04:49:00,2025-07-16 05:10:07,21.12,1,Complete,21.116666666666667,0,1,0,4,2
TAG174488,PAX99625,AI123,Delivered,No Claim,0,2025-07-16 20:10:00,2025-07-16 20:24:06,14.11,0,Complete,14.1,0,0,0,20,2
TAG727273,PAX21751,AI525,Delivered,No Claim,0,2025-07-16 21:56:00,2025-07-16 22:08:55,12.92,0,Complete,12.916666666666666,0,0,0,21,2
TAG952444,PAX99887,AI860,Delivered,No Claim,0,2025-07-16 02:30:00,2025-07-16 02:44:47,14.8,1,Complete,14.783333333333333,0,1,0,2,2
TAG413039,PAX59560,AI985,Delivered,No Claim,0,2025-07-16 19:02:00,2025-07-16 19:12:46,10.78,0,Complete,10.766666666666667,0,0,0,19,2
TAG266850,PAX86289,AI867,Delivered,No Claim,0,2025-07-16 16:13:00,2025-07-16 16:26:10,13.17,0,Complete,13.166666666666666,0,0,0,16,2
TAG225128,PAX13823,AI369,Delivered,No Claim,0,2025-07-16 07:53:00,2025-07-16 08:07:16,14.28,0,Complete,14.266666666666667,0,0,0,7,2
TAG877911,PAX80937,AI940,Delivered,No Claim,0,2025-07-16 08:04:00,2025-07-16 08:19:47,15.79,0,Complete,15.783333333333333,0,0,0,8,2
TAG750210,PAX60737,AI501,Delivered,No Claim,0,2025-07-16 05:09:00,2025-07-16 05:24:11,15.19,0,Complete,15.183333333333334,0,0,0,5,2
TAG695055,PAX20637,AI920,Delivered,No Claim,0,2025-07-16 06:07:00,2025-07-16 06:23:30,16.51,1,Complete,16.5,0,1,0,6,2
TAG540191,PAX73812,AI114,Delivered,No Claim,0,2025-07-16 16:03:00,2025-07-16 16:17:54,14.91,1,Complete,14.9,0,1,0,16,2
TAG484714,PAX63197,AI670,Delivered,No Claim,0,2025-07-16 11:53:00,2025-07-16 12:11:22,18.37,1,Complete,18.366666666666667,0,1,0,11,2
TAG537973,PAX61544,AI571,Delivered,No Claim,0,2025-07-16 01:24:00,2025-07-16 01:41:01,17.03,0,Complete,17.016666666666666,0,0,0,1,2
TAG345228,PAX61642,AI256,Delivered,No Claim,0,2025-07-16 02:36:00,2025-07-16 02:52:15,16.26,0,Complete,16.25,0,0,0,2,2
TAG637022,PAX61605,AI470,Delivered,No Claim,0,2025-07-16 11:03:00,2025-07-16 11:21:54,18.91,0,Complete,18.9,0,0,0,11,2
TAG417924,PAX86180,AI393,Delivered,No Claim,0,2025-07-16 08:19:00,2025-07-16 08:37:54,18.91,2,Complete,18.9,0,1,0,8,2
TAG787894,PAX14741,AI551,Delivered,No Claim,0,2025-07-16 13:25:00,2025-07-16 13:40:24,15.41,0,Complete,15.4,0,0,0,13,2
TAG305884,PAX99765,AI413,Delivered,No Claim,0,2025-07-16 19:49:00,2025-07-16 20:02:57,13.97,1,Complete,13.95,0,1,0,19,2
TAG297724,PAX39454,AI681,Delivered,No Claim,0,2025-07-16 13:22:00,2025-07-16 13:37:40,15.68,0,Partial Data,15.666666666666666,0,0,1,13,2
TAG108950,PAX49623,AI762,Delivered,No Claim,0,2025-07-16 19:24:00,2025-07-16 19:38:39,14.66,1,Complete,14.65,0,1,0,19,2
TAG275400,PAX69456,AI294,Delivered,No Claim,0,2025-07-16 04:54:00,2025-07-16 05:07:51,13.85,0,Complete,13.85,0,0,0,4,2
TAG277149,PAX60507,AI237,Delivered,No Claim,0,2025-07-16 13:56:00,2025-07-16 14:11:33,15.56,0,Complete,15.55,0,0,0,13,2
TAG974536,PAX25397,AI190,Delivered,No Claim,0,2025-07-16 09:09:00,2025-07-16 09:25:09,16.17,0,Complete,16.15,0,0,0,9,2
TAG368148,PAX38369,AI904,Delivered,No Claim,0,2025-07-16 13:42:00,2025-07-16 13:58:52,16.88,1,Complete,16.866666666666667,0,1,0,13,2
TAG244121,PAX55026,AI770,Delivered,No Claim,0,2025-07-16 17:44:00,2025-07-16 18:03:27,19.45,0,Partial Data,19.45,0,0,1,17,2
TAG436133,PAX44937,AI789,Delivered,No Claim,0,2025-07-16 04:06:00,2025-07-16 04:21:51,15.85,0,Complete,15.85,0,0,0,4,2
TAG812169,PAX77461,AI970,Delivered,No Claim,0,2025-07-16 16:40:00,2025-07-16 16:54:58,14.98,0,Sensor Malfunction,14.966666666666667,0,0,1,16,2
TAG141199,PAX79966,AI852,Delivered,No Claim,0,2025-07-16 15:38:00,2025-07-16 15:55:57,17.96,1,Complete,17.95,0,1,0,15,2
TAG820626,PAX90963,AI200,Delivered,No Claim,0,2025-07-16 23:39:00,2025-07-16 23:51:40,12.67,0,Complete,12.666666666666666,0,0,0,23,2
TAG527361,PAX29335,AI754,Delivered,No Claim,0,2025-07-16 07:46:00,2025-07-16 07:56:00,10.0,2,Complete,10.0,0,1,0,7,2
TAG426248,PAX21093,AI773,Delivered,No Claim,0,2025-07-16 19:36:00,2025-07-16 19:46:25,10.43,0,Complete,10.416666666666666,0,0,0,19,2
TAG815861,PAX59842,AI369,Delivered,No Claim,0,2025-07-16 07:12:00,2025-07-16 07:28:27,16.45,0,Complete,16.45,0,0,0,7,2
TAG686893,PAX54411,AI924,Delivered,No Claim,0,2025-07-16 07:56:00,2025-07-16 08:10:05,14.09,0,Complete,14.083333333333334,0,0,0,7,2
TAG240486,PAX46927,AI571,Delivered,No Claim,0,2025-07-16 05:56:00,2025-07-16 06:10:18,14.31,2,Complete,14.3,0,1,0,5,2
TAG483394,PAX97387,AI158,Delivered,No Claim,0,2025-07-16 11:34:00,2025-07-16 11:46:36,12.61,0,Sensor Malfunction,12.6,0,0,1,11,2
TAG347306,PAX39479,AI351,Delivered,No Claim,0,2025-07-16 08:12:00,2025-07-16 08:30:36,18.61,2,Complete,18.6,0,1,0,8,2
TAG954837,PAX14552,AI928,Delivered,No Claim,0,2025-07-16 22:15:00,2025-07-16 22:25:31,10.53,0,Complete,10.516666666666667,0,0,0,22,2
TAG181315,PAX20313,AI823,Delivered,No Claim,0,2025-07-16 11:54:00,2025-07-16 12:10:45,16.76,0,Partial Data,16.75,0,0,1,11,2
TAG800932,PAX79337,AI611,Delivered,No Claim,0,2025-07-16 12:01:00,2025-07-16 12:16:01,15.02,1,Complete,15.016666666666667,0,1,0,12,2
TAG492022,PAX45006,AI478,Delivered,No Claim,0,2025-07-16 14:49:00,2025-07-16 15:08:40,19.67,0,Complete,19.666666666666668,0,0,0,14,2
TAG863116,PAX61171,AI806,Delivered,No Claim,0,2025-07-16 18:43:00,2025-07-16 19:00:58,17.98,0,Complete,17.966666666666665,0,0,0,18,2
TAG381608,PAX75454,AI438,Delivered,No Claim,0,2025-07-16 14:25:00,2025-07-16 14:36:51,11.86,0,Partial Data,11.85,0,0,1,14,2
TAG715332,PAX45160,AI839,Delivered,No Claim,0,2025-07-16 20:21:00,2025-07-16 20:38:02,17.03,0,Complete,17.033333333333335,0,0,0,20,2
TAG309052,PAX57250,AI345,Delivered,No Claim,0,2025-07-16 13:23:00,2025-07-16 13:39:21,16.36,0,Complete,16.35,0,0,0,13,2
TAG691729,PAX71890,AI977,Delivered,No Claim,0,2025-07-16 08:25:00,2025-07-16 08:39:48,14.8,0,Partial Data,14.8,0,0,1,8,2
TAG505441,PAX87941,AI895,Delivered,No Claim,0,2025-07-16 16:24:00,2025-07-16 16:40:47,16.78,1,Complete,16.783333333333335,0,1,0,16,2
TAG946088,PAX18333,AI541,Delivered,No Claim,0,2025-07-16 06:57:00,2025-07-16 07:10:09,13.16,0,Complete,13.15,0,0,0,6,2
TAG393975,PAX26577,AI180,Delivered,No Claim,0,2025-07-16 05:21:00,2025-07-16 05:36:18,15.31,1,Complete,15.3,0,1,0,5,2
TAG399421,PAX58488,AI122,Delivered,No Claim,0,2025-07-16 17:44:00,2025-07-16 17:59:04,15.07,2,Complete,15.066666666666666,0,1,0,17,2
TAG108304,PAX85063,AI440,Delivered,No Claim,0,2025-07-16 19:58:00,2025-07-16 20:10:44,12.75,0,Complete,12.733333333333333,0,0,0,19,2
TAG421230,PAX76590,AI189,Delivered,No Claim,0,2025-07-16 10:11:00,2025-07-16 10:25:06,14.1,0,Complete,14.1,0,0,0,10,2
TAG897355,PAX62310,AI710,Delivered,No Claim,0,2025-07-16 04:20:00,2025-07-16 04:33:36,13.61,1,Complete,13.6,0,1,0,4,2
TAG924733,PAX58655,AI689,Delivered,No Claim,0,2025-07-16 12:25:00,2025-07-16 12:41:09,16.16,0,Complete,16.15,0,0,0,12,2
TAG416761,PAX68547,AI286,Delivered,No Claim,0,2025-07-16 03:54:00,2025-07-16 04:12:48,18.81,0,Partial Data,18.8,0,0,1,3,2
TAG351164,PAX11775,AI564,Delivered,No Claim,0,2025-07-16 08:08:00,2025-07-16 08:19:15,11.26,1,Complete,11.25,0,1,0,8,2
TAG351236,PAX58226,AI895,Delivered,No Claim,0,2025-07-16 22:37:00,2025-07-16 22:53:15,16.26,0,Complete,16.25,0,0,0,22,2
TAG224427,PAX44825,AI285,Delivered,No Claim,0,2025-07-16 12:07:00,2025-07-16 12:20:30,13.51,0,Complete,13.5,0,0,0,12,2
TAG953160,PAX47475,AI153,Delivered,No Claim,0,2025-07-16 21:16:00,2025-07-16 21:33:46,17.77,0,Complete,17.766666666666666,0,0,0,21,2
TAG782271,PAX81363,AI697,Delivered,No Claim,0,2025-07-16 06:15:00,2025-07-16 06:31:13,16.22,0,Complete,16.216666666666665,0,0,0,6,2
TAG931141,PAX30632,AI525,Delivered,No Claim,0,2025-07-16 03:19:00,2025-07-16 03:29:37,10.62,1,Complete,10.616666666666667,0,1,0,3,2
TAG914483,PAX51515,AI416,Delivered,No Claim,0,2025-07-16 06:45:00,2025-07-16 07:00:33,15.56,1,Complete,15.55,0,1,0,6,2
TAG948920,PAX17318,AI563,Delivered,No Claim,0,2025-07-16 18:26:00,2025-07-16 18:40:38,14.65,1,Complete,14.633333333333333,0,1,0,18,2
TAG330697,PAX96217,AI888,Delivered,No Claim,0,2025-07-16 14:14:00,2025-07-16 14:25:31,11.53,0,Complete,11.516666666666667,0,0,0,14,2
TAG209313,PAX99216,AI118,Delivered,No Claim,0,2025-07-16 00:34:00,2025-07-16 00:47:32,13.55,1,Complete,13.533333333333333,0,1,0,0,2
TAG776978,PAX99949,AI848,Delivered,No Claim,0,2025-07-16 03:31:00,2025-07-16 03:46:25,15.43,0,Complete,15.416666666666666,0,0,0,3,2
TAG656615,PAX56696,AI271,Delivered,No Claim,0,2025-07-16 04:59:00,2025-07-16 05:12:37,13.63,0,Complete,13.616666666666667,0,0,0,4,2
TAG226088,PAX20407,AI477,Delivered,No Claim,0,2025-07-16 23:35:00,2025-07-16 23:53:08,18.14,1,Partial Data,18.133333333333333,0,1,1,23,2
TAG568329,PAX22108,AI670,Delivered,No Claim,0,2025-07-16 08:20:00,2025-07-16 08:34:37,14.62,0,Complete,14.616666666666667,0,0,0,8,2
TAG264016,PAX37409,AI471,Delivered,No Claim,0,2025-07-16 21:17:00,2025-07-16 21:30:20,13.35,0,Sensor Malfunction,13.333333333333334,0,0,1,21,2
TAG875028,PAX33097,AI543,Delivered,No Claim,0,2025-07-16 16:51:00,2025-07-16 17:06:35,15.59,0,Complete,15.583333333333334,0,0,0,16,2
TAG583031,PAX44047,AI373,Delivered,No Claim,0,2025-07-16 21:41:00,2025-07-16 21:56:58,15.98,1,Complete,15.966666666666667,0,1,0,21,2
TAG811681,PAX75281,AI149,Delivered,No Claim,0,2025-07-16 03:31:00,2025-07-16 03:48:47,17.8,0,Complete,17.783333333333335,0,0,0,3,2
TAG303419,PAX94255,AI267,Delivered,No Claim,0,2025-07-16 20:59:00,2025-07-16 21:14:11,15.19,0,Complete,15.183333333333334,0,0,0,20,2
TAG955499,PAX98697,AI125,Delivered,No Claim,0,2025-07-16 22:33:00,2025-07-16 22:43:00,10.0,0,Missing Data,10.0,0,0,1,22,2
TAG530883,PAX54752,AI996,Delivered,No Claim,0,2025-07-16 23:52:00,2025-07-17 00:07:51,15.85,0,Complete,15.85,0,0,0,23,2
TAG254757,PAX39171,AI555,Delivered,No Claim,0,2025-07-16 14:28:00,2025-07-16 14:42:05,14.09,2,Complete,14.083333333333334,0,1,0,14,2
TAG238471,PAX85668,AI540,Delivered,No Claim,0,2025-07-16 12:43:00,2025-07-16 13:02:45,19.76,0,Complete,19.75,0,0,0,12,2
TAG439648,PAX63311,AI292,Delivered,No Claim,0,2025-07-16 06:29:00,2025-07-16 06:45:11,16.2,1,Complete,16.183333333333334,0,1,0,6,2
TAG103570,PAX24611,AI385,Delivered,No Claim,0,2025-07-16 01:41:00,2025-07-16 01:56:29,15.5,1,Complete,15.483333333333333,0,1,0,1,2
TAG967607,PAX16113,AI881,Delivered,No Claim,0,2025-07-16 20:44:00,2025-07-16 20:57:37,13.63,1,Complete,13.616666666666667,0,1,0,20,2
TAG474456,PAX29988,AI933,Delivered,No Claim,0,2025-07-16 14:59:00,2025-07-16 15:17:12,18.21,0,Complete,18.2,0,0,0,14,2
TAG663095,PAX18242,AI125,Delivered,No Claim,0,2025-07-16 11:20:00,2025-07-16 11:30:21,10.36,1,Complete,10.35,0,1,0,11,2
TAG780606,PAX78045,AI774,Delivered,No Claim,0,2025-07-16 01:02:00,2025-07-16 01:17:36,15.61,0,Complete,15.6,0,0,0,1,2
TAG126547,PAX29920,AI595,Delivered,No Claim,0,2025-07-16 21:11:00,2025-07-16 21:21:18,10.31,2,Complete,10.3,0,1,0,21,2
TAG864923,PAX26780,AI167,Delivered,No Claim,0,2025-07-16 09:11:00,2025-07-16 09:24:11,13.2,0,Complete,13.183333333333334,0,0,0,9,2
TAG435322,PAX70701,AI778,Delivered,No Claim,0,2025-07-16 06:07:00,2025-07-16 06:24:28,17.47,0,Partial Data,17.466666666666665,0,0,1,6,2
TAG546087,PAX13469,AI718,Delivered,No Claim,0,2025-07-16 09:14:00,2025-07-16 09:30:00,16.01,2,Complete,16.0,0,1,0,9,2
TAG701530,PAX26176,AI887,Delivered,No Claim,0,2025-07-16 06:48:00,2025-07-16 07:03:32,15.54,1,Partial Data,15.533333333333333,0,1,1,6,2
TAG517329,PAX79348,AI925,Delivered,No Claim,0,2025-07-16 20:44:00,2025-07-16 20:56:07,12.13,0,Complete,12.116666666666667,0,0,0,20,2
TAG191063,PAX74798,AI268,Delivered,No Claim,0,2025-07-16 01:12:00,2025-07-16 01:26:50,14.85,0,Complete,14.833333333333334,0,0,0,1,2
TAG227531,PAX35967,AI487,Delivered,No Claim,0,2025-07-16 19:22:00,2025-07-16 19:38:07,16.13,0,Complete,16.116666666666667,0,0,0,19,2
TAG468117,PAX30207,AI630,Delivered,No Claim,0,2025-07-16 12:11:00,2025-07-16 12:28:48,17.8,0,Complete,17.8,0,0,0,12,2
TAG855861,PAX13511,AI715,Delivered,No Claim,0,2025-07-16 20:11:00,2025-07-16 20:27:30,16.51,0,Complete,16.5,0,0,0,20,2
TAG703574,PAX92728,AI976,Delivered,No Claim,0,2025-07-16 15:50:00,2025-07-16 16:07:28,17.47,2,Complete,17.466666666666665,0,1,0,15,2
TAG358087,PAX55084,AI230,Delivered,No Claim,0,2025-07-16 23:23:00,2025-07-16 23:34:03,11.07,0,Complete,11.05,0,0,0,23,2
TAG745262,PAX56169,AI947,Delivered,No Claim,0,2025-07-16 21:43:00,2025-07-16 21:58:28,15.47,0,Complete,15.466666666666667,0,0,0,21,2
TAG323565,PAX40753,AI251,Delivered,No Claim,0,2025-07-16 05:09:00,2025-07-16 05:26:55,17.93,2,Complete,17.916666666666668,0,1,0,5,2
TAG771022,PAX68024,AI332,Delivered,No Claim,0,2025-07-16 22:39:00,2025-07-16 22:49:00,10.0,0,Complete,10.0,0,0,0,22,2
TAG299338,PAX78447,AI717,Delivered,No Claim,0,2025-07-16 19:11:00,2025-07-16 19:25:23,14.39,0,Partial Data,14.383333333333333,0,0,1,19,2
TAG101493,PAX47660,AI472,Delivered,No Claim,0,2025-07-16 15:44:00,2025-07-16 16:00:09,16.16,2,Complete,16.15,0,1,0,15,2
TAG827179,PAX39105,AI900,Delivered,No Claim,0,2025-07-16 11:14:00,2025-07-16 11:32:21,18.36,0,Complete,18.35,0,0,0,11,2
TAG235478,PAX39705,AI533,Delivered,No Claim,0,2025-07-16 13:05:00,2025-07-16 13:20:20,15.34,1,Complete,15.333333333333334,0,1,0,13,2
TAG631917,PAX55876,AI135,Delivered,No Claim,0,2025-07-16 15:25:00,2025-07-16 15:40:00,15.01,0,Complete,15.0,0,0,0,15,2
TAG196089,PAX16416,AI664,Delivered,No Claim,0,2025-07-16 14:02:00,2025-07-16 14:17:53,15.89,0,Complete,15.883333333333333,0,0,0,14,2
TAG636294,PAX34567,AI498,Delivered,No Claim,0,2025-07-16 19:31:00,2025-07-16 19:47:11,16.18,1,Complete,16.183333333333334,0,1,0,19,2
TAG926185,PAX25832,AI882,Delivered,No Claim,0,2025-07-16 16:51:00,2025-07-16 17:03:34,12.58,0,Complete,12.566666666666666,0,0,0,16,2
TAG266089,PAX36201,AI490,Delivered,No Claim,0,2025-07-16 01:06:00,2025-07-16 01:19:37,13.62,0,Sensor Malfunction,13.616666666666667,0,0,1,1,2
TAG114847,PAX74407,AI227,Delivered,No Claim,0,2025-07-16 04:25:00,2025-07-16 04:35:00,10.0,0,Complete,10.0,0,0,0,4,2
