Flight_Number,Aircraft_Block_In_Time,Last_Bag_Delivery_Time,Delivery_Duration_Minutes,SLA_Met,Belt_Assigned,Ground_Crew_Assigned,Number_of_Bags,Belt_Occupancy_Status,First_Bag_Delivery_Time,Belt_Utilization_Index,Gate_Position,Weather_Condition_at_Arrival,Calculated_Delivery_Duration_Minutes,SLA_Compliance,Arrival_Hour,Arrival_Day_of_Week
AI902,2025-07-16 13:59:00,2025-07-16 14:30:00,31.0,0,B3,Crew_A,193,Busy,2025-07-16 14:04:23,0.67,Finger,Clear,31.0,0,13,2
AI313,2025-07-16 18:43:00,2025-07-16 19:14:00,31.0,0,B2,Crew_C,91,Free,2025-07-16 19:03:41,0.34,Contact,Clear,31.0,0,18,2
AI960,2025-07-16 00:21:00,2025-07-16 00:52:33,31.56,0,B2,Crew_D,214,Very Busy,2025-07-16 00:28:37,0.86,Finger,Clear,31.55,0,0,2
AI291,2025-07-16 19:07:00,2025-07-16 19:44:06,37.11,0,B3,Crew_A,76,Very Busy,2025-07-16 19:24:58,0.89,Contact,Rain,37.1,0,19,2
AI378,2025-07-16 13:05:00,2025-07-16 13:41:32,36.54,0,B3,Crew_B,217,Busy,2025-07-16 13:32:20,0.67,Remote,Clear,36.53333333333333,0,13,2
AI637,2025-07-16 09:11:00,2025-07-16 09:42:00,31.0,0,B1,Crew_D,115,Free,2025-07-16 09:19:40,0.36,Remote,Rain,31.0,0,9,2
AI618,2025-07-16 00:51:00,2025-07-16 01:22:15,31.25,0,B3,Crew_D,208,Busy,2025-07-16 01:13:07,0.69,Finger,Clear,31.25,0,0,2
AI850,2025-07-16 16:19:00,2025-07-16 16:59:46,40.77,0,B1,Crew_B,133,Busy,2025-07-16 16:26:08,0.61,Remote,Rain,40.766666666666666,0,16,2
AI310,2025-07-16 23:02:00,2025-07-16 23:35:08,33.14,0,B1,Crew_A,195,Busy,2025-07-16 23:26:58,0.62,Finger,Storm,33.13333333333333,0,23,2
AI418,2025-07-16 01:43:00,2025-07-16 02:18:04,35.08,0,B1,Crew_A,247,Very Busy,2025-07-16 02:01:10,0.85,Remote,Clear,35.06666666666667,0,1,2
AI633,2025-07-16 21:47:00,2025-07-16 22:18:00,31.0,0,B2,Crew_C,149,Free,2025-07-16 22:09:35,0.42,Finger,Rain,31.0,0,21,2
AI305,2025-07-16 06:18:00,2025-07-16 06:49:00,31.0,0,B1,Crew_C,87,Free,2025-07-16 06:36:53,0.43,Contact,Rain,31.0,0,6,2
AI252,2025-07-16 05:17:00,2025-07-16 05:48:00,31.0,0,B1,Crew_B,247,Free,2025-07-16 05:39:34,0.33,Finger,Clear,31.0,0,5,2
AI655,2025-07-16 11:35:00,2025-07-16 12:06:00,31.0,0,B3,Crew_B,95,Free,2025-07-16 11:48:26,0.45,Remote,Fog,31.0,0,11,2
AI275,2025-07-16 02:19:00,2025-07-16 02:50:15,31.25,0,B1,Crew_B,172,Busy,2025-07-16 02:24:17,0.65,Contact,Clear,31.25,0,2,2
AI129,2025-07-16 15:57:00,2025-07-16 16:33:26,36.45,0,B1,Crew_D,132,Busy,2025-07-16 16:12:09,0.7,Remote,Clear,36.43333333333333,0,15,2
AI501,2025-07-16 05:45:00,2025-07-16 06:16:00,31.0,0,B4,Crew_C,118,Busy,2025-07-16 05:51:59,0.65,Finger,Rain,31.0,0,5,2
AI419,2025-07-16 10:52:00,2025-07-16 11:23:00,31.0,0,B1,Crew_D,136,Free,2025-07-16 10:58:50,0.31,Finger,Storm,31.0,0,10,2
AI681,2025-07-16 04:05:00,2025-07-16 04:45:47,40.78,0,B4,Crew_C,69,Very Busy,2025-07-16 04:20:03,0.8,Finger,Clear,40.78333333333333,0,4,2
AI800,2025-07-16 20:45:00,2025-07-16 21:18:22,33.37,0,B2,Crew_B,130,Busy,2025-07-16 21:03:50,0.7,Contact,Clear,33.36666666666667,0,20,2
AI981,2025-07-16 19:16:00,2025-07-16 19:47:59,31.99,0,B3,Crew_C,210,Very Busy,2025-07-16 19:33:43,0.85,Contact,Clear,31.983333333333334,0,19,2
AI564,2025-07-16 15:01:00,2025-07-16 15:32:00,31.0,0,B4,Crew_B,158,Free,2025-07-16 15:14:56,0.5,Remote,Clear,31.0,0,15,2
AI389,2025-07-16 11:38:00,2025-07-16 12:12:13,34.23,0,B1,Crew_C,222,Busy,2025-07-16 12:01:35,0.65,Finger,Clear,34.21666666666667,0,11,2
AI669,2025-07-16 20:04:00,2025-07-16 20:37:50,33.84,0,B4,Crew_B,160,Busy,2025-07-16 20:13:40,0.62,Finger,Clear,33.833333333333336,0,20,2
AI735,2025-07-16 07:35:00,2025-07-16 08:06:00,31.0,0,B3,Crew_B,91,Free,2025-07-16 07:46:15,0.36,Contact,Clear,31.0,0,7,2
AI933,2025-07-16 22:37:00,2025-07-16 23:08:00,31.0,0,B3,Crew_B,186,Busy,2025-07-16 22:53:25,0.64,Contact,Clear,31.0,0,22,2
AI277,2025-07-16 21:42:00,2025-07-16 22:13:00,31.0,0,B4,Crew_A,203,Free,2025-07-16 21:57:59,0.35,Finger,Clear,31.0,0,21,2
AI706,2025-07-16 19:29:00,2025-07-16 20:00:00,31.0,0,B2,Crew_C,183,Free,2025-07-16 19:46:53,0.48,Remote,Storm,31.0,0,19,2
AI515,2025-07-16 02:38:00,2025-07-16 03:11:55,33.92,0,B4,Crew_C,121,Free,2025-07-16 02:51:43,0.43,Finger,Rain,33.916666666666664,0,2,2
AI606,2025-07-16 20:42:00,2025-07-16 21:13:00,31.0,0,B1,Crew_B,110,Free,2025-07-16 21:06:46,0.41,Remote,Storm,31.0,0,20,2
AI776,2025-07-16 04:28:00,2025-07-16 04:59:33,31.57,0,B4,Crew_B,102,Busy,2025-07-16 04:49:31,0.71,Contact,Rain,31.55,0,4,2
AI310,2025-07-16 21:56:00,2025-07-16 22:27:00,31.0,0,B3,Crew_D,234,Free,2025-07-16 22:20:32,0.44,Finger,Rain,31.0,0,21,2
AI835,2025-07-16 11:05:00,2025-07-16 11:39:45,34.76,0,B4,Crew_B,171,Busy,2025-07-16 11:16:12,0.62,Finger,Fog,34.75,0,11,2
AI972,2025-07-16 09:03:00,2025-07-16 09:34:00,31.0,0,B1,Crew_C,77,Free,2025-07-16 09:25:07,0.39,Finger,Fog,31.0,0,9,2
AI212,2025-07-16 09:55:00,2025-07-16 10:26:00,31.0,0,B4,Crew_C,146,Free,2025-07-16 10:13:49,0.5,Contact,Rain,31.0,0,9,2
AI828,2025-07-16 12:25:00,2025-07-16 12:56:00,31.0,0,B2,Crew_D,207,Free,2025-07-16 12:30:00,0.42,Finger,Clear,31.0,0,12,2
AI242,2025-07-16 06:35:00,2025-07-16 07:07:25,32.42,0,B2,Crew_C,230,Free,2025-07-16 06:41:22,0.46,Contact,Storm,32.416666666666664,0,6,2
AI993,2025-07-16 21:08:00,2025-07-16 21:39:27,31.46,0,B2,Crew_D,56,Free,2025-07-16 21:16:15,0.4,Remote,Rain,31.45,0,21,2
AI773,2025-07-16 13:08:00,2025-07-16 13:39:00,31.0,0,B4,Crew_D,184,Free,2025-07-16 13:31:13,0.36,Finger,Storm,31.0,0,13,2
AI738,2025-07-16 05:29:00,2025-07-16 06:01:32,32.55,0,B4,Crew_C,230,Busy,2025-07-16 05:47:58,0.7,Finger,Storm,32.53333333333333,0,5,2
AI331,2025-07-16 05:27:00,2025-07-16 06:05:52,38.88,0,B2,Crew_C,53,Busy,2025-07-16 05:57:10,0.69,Finger,Clear,38.86666666666667,0,5,2
AI520,2025-07-16 17:36:00,2025-07-16 18:07:00,31.0,0,B3,Crew_A,201,Free,2025-07-16 17:42:39,0.41,Remote,Clear,31.0,0,17,2
AI694,2025-07-16 15:44:00,2025-07-16 16:15:00,31.0,0,B3,Crew_D,127,Free,2025-07-16 16:07:27,0.41,Finger,Rain,31.0,0,15,2
AI629,2025-07-16 02:33:00,2025-07-16 03:12:24,39.41,0,B1,Crew_C,236,Very Busy,2025-07-16 02:53:24,0.8,Remote,Clear,39.4,0,2,2
AI727,2025-07-16 01:57:00,2025-07-16 02:28:14,31.24,0,B4,Crew_C,225,Free,2025-07-16 02:03:42,0.4,Remote,Clear,31.233333333333334,0,1,2
AI531,2025-07-16 11:51:00,2025-07-16 12:22:00,31.0,0,B3,Crew_C,157,Free,2025-07-16 12:02:26,0.34,Remote,Clear,31.0,0,11,2
AI162,2025-07-16 20:30:00,2025-07-16 21:01:00,31.0,0,B3,Crew_A,50,Busy,2025-07-16 20:47:40,0.72,Finger,Clear,31.0,0,20,2
AI393,2025-07-16 15:05:00,2025-07-16 15:43:57,38.96,0,B3,Crew_C,68,Free,2025-07-16 15:37:06,0.43,Remote,Storm,38.95,0,15,2
AI235,2025-07-16 19:17:00,2025-07-16 19:48:00,31.0,0,B1,Crew_B,82,Free,2025-07-16 19:34:58,0.37,Contact,Clear,31.0,0,19,2
AI705,2025-07-16 23:09:00,2025-07-16 23:40:00,31.0,0,B3,Crew_B,198,Busy,2025-07-16 23:26:49,0.6,Contact,Storm,31.0,0,23,2
AI596,2025-07-16 05:51:00,2025-07-16 06:22:12,31.22,0,B1,Crew_B,221,Busy,2025-07-16 06:15:08,0.66,Remote,Clear,31.2,0,5,2
AI709,2025-07-16 04:53:00,2025-07-16 05:24:00,31.0,0,B2,Crew_D,214,Busy,2025-07-16 05:02:11,0.64,Contact,Rain,31.0,0,4,2
AI843,2025-07-16 20:10:00,2025-07-16 20:41:31,31.53,0,B1,Crew_C,147,Free,2025-07-16 20:32:46,0.43,Finger,Storm,31.516666666666666,0,20,2
AI873,2025-07-16 03:03:00,2025-07-16 03:34:00,31.0,0,B4,Crew_B,74,Free,2025-07-16 03:13:11,0.47,Contact,Clear,31.0,0,3,2
AI488,2025-07-16 21:45:00,2025-07-16 22:16:00,31.0,0,B4,Crew_A,216,Free,2025-07-16 22:03:08,0.41,Contact,Clear,31.0,0,21,2
AI395,2025-07-16 14:24:00,2025-07-16 14:59:09,35.16,0,B1,Crew_A,222,Busy,2025-07-16 14:48:49,0.64,Finger,Rain,35.15,0,14,2
AI644,2025-07-16 20:22:00,2025-07-16 21:00:29,38.5,0,B3,Crew_C,236,Very Busy,2025-07-16 20:29:16,0.82,Contact,Rain,38.483333333333334,0,20,2
AI376,2025-07-16 08:51:00,2025-07-16 09:22:00,31.0,0,B4,Crew_B,160,Free,2025-07-16 09:01:07,0.42,Finger,Clear,31.0,0,8,2
AI851,2025-07-16 21:37:00,2025-07-16 22:08:00,31.0,0,B2,Crew_C,189,Busy,2025-07-16 21:52:08,0.66,Finger,Clear,31.0,0,21,2
AI660,2025-07-16 00:43:00,2025-07-16 01:14:00,31.0,0,B1,Crew_A,171,Free,2025-07-16 00:49:18,0.31,Remote,Clear,31.0,0,0,2
AI801,2025-07-16 14:22:00,2025-07-16 14:53:00,31.0,0,B1,Crew_A,136,Free,2025-07-16 14:31:14,0.35,Contact,Clear,31.0,0,14,2
AI734,2025-07-16 02:03:00,2025-07-16 02:39:01,36.03,0,B2,Crew_A,120,Very Busy,2025-07-16 02:24:48,0.76,Finger,Storm,36.016666666666666,0,2,2
AI825,2025-07-16 03:05:00,2025-07-16 03:36:00,31.0,0,B2,Crew_A,159,Very Busy,2025-07-16 03:29:40,0.9,Remote,Clear,31.0,0,3,2
AI812,2025-07-16 05:16:00,2025-07-16 05:47:00,31.0,0,B4,Crew_C,237,Free,2025-07-16 05:26:09,0.37,Finger,Fog,31.0,0,5,2
AI887,2025-07-16 13:44:00,2025-07-16 14:25:15,41.27,0,B1,Crew_C,220,Very Busy,2025-07-16 13:50:28,0.89,Contact,Clear,41.25,0,13,2
AI895,2025-07-16 01:24:00,2025-07-16 01:55:00,31.0,0,B3,Crew_B,92,Free,2025-07-16 01:29:05,0.43,Remote,Clear,31.0,0,1,2
AI551,2025-07-16 02:31:00,2025-07-16 03:14:07,43.13,0,B2,Crew_D,228,Very Busy,2025-07-16 02:49:42,0.85,Remote,Rain,43.11666666666667,0,2,2
AI211,2025-07-16 04:34:00,2025-07-16 05:10:20,36.35,0,B1,Crew_D,117,Busy,2025-07-16 04:58:11,0.65,Remote,Rain,36.333333333333336,0,4,2
AI832,2025-07-16 08:06:00,2025-07-16 08:37:00,31.0,0,B3,Crew_D,143,Free,2025-07-16 08:12:04,0.42,Remote,Clear,31.0,0,8,2
AI119,2025-07-16 15:09:00,2025-07-16 15:49:24,40.4,0,B4,Crew_C,131,Busy,2025-07-16 15:28:26,0.74,Remote,Fog,40.4,0,15,2
AI255,2025-07-16 22:21:00,2025-07-16 23:04:24,43.41,0,B4,Crew_D,163,Very Busy,2025-07-16 22:54:11,0.8,Finger,Clear,43.4,0,22,2
AI546,2025-07-16 12:54:00,2025-07-16 13:26:14,32.24,0,B1,Crew_D,75,Busy,2025-07-16 13:03:59,0.66,Remote,Clear,32.233333333333334,0,12,2
AI805,2025-07-16 15:07:00,2025-07-16 15:41:55,34.92,0,B3,Crew_D,100,Busy,2025-07-16 15:12:24,0.63,Contact,Clear,34.916666666666664,0,15,2
AI156,2025-07-16 20:41:00,2025-07-16 21:12:00,31.0,0,B3,Crew_A,125,Free,2025-07-16 20:58:08,0.47,Finger,Storm,31.0,0,20,2
AI961,2025-07-16 14:48:00,2025-07-16 15:20:30,32.5,0,B1,Crew_D,172,Busy,2025-07-16 15:08:12,0.69,Finger,Clear,32.5,0,14,2
AI776,2025-07-16 06:19:00,2025-07-16 06:53:23,34.4,0,B3,Crew_D,103,Busy,2025-07-16 06:42:45,0.75,Remote,Rain,34.38333333333333,0,6,2
AI186,2025-07-16 20:28:00,2025-07-16 21:01:46,33.77,0,B1,Crew_B,121,Busy,2025-07-16 20:44:29,0.66,Remote,Clear,33.766666666666666,0,20,2
AI600,2025-07-16 12:04:00,2025-07-16 12:35:00,31.0,0,B4,Crew_A,207,Busy,2025-07-16 12:14:07,0.7,Finger,Clear,31.0,0,12,2
AI137,2025-07-16 10:03:00,2025-07-16 10:37:28,34.48,0,B1,Crew_B,152,Free,2025-07-16 10:13:08,0.45,Finger,Clear,34.46666666666667,0,10,2
AI926,2025-07-16 20:42:00,2025-07-16 21:13:00,31.0,0,B2,Crew_B,217,Busy,2025-07-16 20:47:54,0.7,Finger,Storm,31.0,0,20,2
AI173,2025-07-16 01:47:00,2025-07-16 02:18:00,31.0,0,B1,Crew_B,140,Free,2025-07-16 02:08:43,0.45,Finger,Clear,31.0,0,1,2
AI818,2025-07-16 20:08:00,2025-07-16 20:39:00,31.0,0,B3,Crew_A,161,Free,2025-07-16 20:19:39,0.48,Finger,Clear,31.0,0,20,2
AI567,2025-07-16 19:10:00,2025-07-16 19:55:00,45.0,0,B1,Crew_A,141,Very Busy,2025-07-16 19:25:05,0.75,Remote,Storm,45.0,0,19,2
AI609,2025-07-16 19:51:00,2025-07-16 20:26:02,35.03,0,B4,Crew_C,183,Busy,2025-07-16 19:58:17,0.65,Remote,Storm,35.03333333333333,0,19,2
AI930,2025-07-16 23:43:00,2025-07-17 00:15:12,32.2,0,B2,Crew_C,115,Busy,2025-07-17 00:01:53,0.68,Remote,Fog,32.2,0,23,2
AI956,2025-07-16 06:48:00,2025-07-16 07:19:00,31.0,0,B1,Crew_C,174,Free,2025-07-16 07:06:29,0.36,Remote,Clear,31.0,0,6,2
AI244,2025-07-16 13:10:00,2025-07-16 13:42:50,32.84,0,B2,Crew_A,226,Busy,2025-07-16 13:35:20,0.69,Finger,Clear,32.833333333333336,0,13,2
AI236,2025-07-16 03:50:00,2025-07-16 04:29:12,39.21,0,B2,Crew_A,196,Very Busy,2025-07-16 04:03:38,0.79,Finger,Clear,39.2,0,3,2
AI598,2025-07-16 02:00:00,2025-07-16 02:31:00,31.0,0,B3,Crew_D,91,Free,2025-07-16 02:09:10,0.35,Remote,Rain,31.0,0,2,2
AI810,2025-07-16 15:44:00,2025-07-16 16:17:17,33.3,0,B4,Crew_D,83,Free,2025-07-16 16:02:44,0.31,Remote,Rain,33.28333333333333,0,15,2
AI344,2025-07-16 05:39:00,2025-07-16 06:10:00,31.0,0,B4,Crew_A,154,Busy,2025-07-16 05:48:29,0.64,Finger,Clear,31.0,0,5,2
AI742,2025-07-16 09:22:00,2025-07-16 09:58:22,36.38,0,B1,Crew_A,174,Busy,2025-07-16 09:48:03,0.74,Finger,Clear,36.36666666666667,0,9,2
AI733,2025-07-16 11:55:00,2025-07-16 12:26:00,31.0,0,B4,Crew_B,65,Busy,2025-07-16 12:14:50,0.7,Finger,Clear,31.0,0,11,2
AI383,2025-07-16 01:12:00,2025-07-16 01:48:04,36.07,0,B4,Crew_D,128,Free,2025-07-16 01:41:17,0.5,Remote,Rain,36.06666666666667,0,1,2
AI280,2025-07-16 05:42:00,2025-07-16 06:19:46,37.78,0,B3,Crew_B,123,Very Busy,2025-07-16 06:04:44,0.8,Remote,Rain,37.766666666666666,0,5,2
AI545,2025-07-16 08:21:00,2025-07-16 08:52:00,31.0,0,B1,Crew_B,58,Busy,2025-07-16 08:33:29,0.74,Contact,Clear,31.0,0,8,2
AI261,2025-07-16 00:31:00,2025-07-16 01:05:49,34.82,0,B4,Crew_C,122,Busy,2025-07-16 00:46:11,0.63,Remote,Storm,34.81666666666667,0,0,2
AI529,2025-07-16 06:47:00,2025-07-16 07:18:00,31.0,0,B1,Crew_C,89,Busy,2025-07-16 07:10:36,0.62,Contact,Clear,31.0,0,6,2
AI333,2025-07-16 03:15:00,2025-07-16 03:47:32,32.55,0,B2,Crew_A,80,Busy,2025-07-16 03:22:56,0.7,Remote,Clear,32.53333333333333,0,3,2
AI582,2025-07-16 18:31:00,2025-07-16 19:02:00,31.0,0,B4,Crew_B,62,Free,2025-07-16 18:51:14,0.37,Contact,Clear,31.0,0,18,2
AI496,2025-07-16 11:08:00,2025-07-16 11:46:47,38.8,0,B3,Crew_B,148,Busy,2025-07-16 11:34:27,0.63,Remote,Rain,38.78333333333333,0,11,2
AI443,2025-07-16 04:02:00,2025-07-16 04:33:35,31.58,0,B1,Crew_D,108,Busy,2025-07-16 04:26:53,0.72,Remote,Clear,31.583333333333332,0,4,2
AI569,2025-07-16 13:10:00,2025-07-16 13:47:38,37.64,0,B2,Crew_B,154,Busy,2025-07-16 13:39:47,0.73,Remote,Storm,37.63333333333333,0,13,2
AI691,2025-07-16 17:54:00,2025-07-16 18:28:28,34.47,0,B4,Crew_B,226,Free,2025-07-16 17:59:37,0.46,Contact,Storm,34.46666666666667,0,17,2
AI705,2025-07-16 15:53:00,2025-07-16 16:24:57,31.96,0,B2,Crew_B,193,Busy,2025-07-16 16:03:27,0.65,Remote,Rain,31.95,0,15,2
AI435,2025-07-16 13:37:00,2025-07-16 14:08:00,31.0,0,B1,Crew_D,132,Free,2025-07-16 14:00:01,0.47,Finger,Fog,31.0,0,13,2
AI145,2025-07-16 01:30:00,2025-07-16 02:01:00,31.0,0,B4,Crew_D,83,Busy,2025-07-16 01:37:02,0.73,Finger,Clear,31.0,0,1,2
AI929,2025-07-16 22:52:00,2025-07-16 23:23:00,31.0,0,B1,Crew_D,175,Free,2025-07-16 23:10:33,0.4,Contact,Clear,31.0,0,22,2
AI323,2025-07-16 04:22:00,2025-07-16 04:53:00,31.0,0,B1,Crew_D,164,Free,2025-07-16 04:30:43,0.3,Finger,Fog,31.0,0,4,2
AI785,2025-07-16 09:10:00,2025-07-16 09:43:17,33.29,0,B1,Crew_D,228,Busy,2025-07-16 09:30:25,0.71,Finger,Rain,33.28333333333333,0,9,2
AI574,2025-07-16 04:55:00,2025-07-16 05:30:12,35.21,0,B3,Crew_D,121,Busy,2025-07-16 05:19:44,0.72,Remote,Rain,35.2,0,4,2
AI820,2025-07-16 20:00:00,2025-07-16 20:42:51,42.86,0,B3,Crew_A,158,Very Busy,2025-07-16 20:27:16,0.79,Remote,Clear,42.85,0,20,2
AI403,2025-07-16 13:48:00,2025-07-16 14:19:00,31.0,0,B2,Crew_A,172,Free,2025-07-16 14:11:03,0.49,Finger,Clear,31.0,0,13,2
AI735,2025-07-16 10:47:00,2025-07-16 11:19:44,32.73,0,B3,Crew_A,248,Very Busy,2025-07-16 11:11:00,0.83,Finger,Fog,32.733333333333334,0,10,2
AI213,2025-07-16 12:23:00,2025-07-16 12:55:41,32.7,0,B2,Crew_A,227,Busy,2025-07-16 12:34:59,0.67,Remote,Clear,32.68333333333333,0,12,2
AI674,2025-07-16 22:49:00,2025-07-16 23:20:00,31.0,0,B1,Crew_D,225,Free,2025-07-16 23:08:53,0.32,Contact,Clear,31.0,0,22,2
AI855,2025-07-16 18:55:00,2025-07-16 19:40:00,45.0,0,B2,Crew_C,165,Very Busy,2025-07-16 19:32:16,0.77,Remote,Rain,45.0,0,18,2
AI461,2025-07-16 08:32:00,2025-07-16 09:03:00,31.0,0,B3,Crew_C,173,Busy,2025-07-16 08:45:33,0.73,Contact,Clear,31.0,0,8,2
AI563,2025-07-16 15:32:00,2025-07-16 16:03:00,31.0,0,B3,Crew_D,128,Busy,2025-07-16 15:55:06,0.63,Remote,Clear,31.0,0,15,2
AI735,2025-07-16 11:51:00,2025-07-16 12:25:31,34.53,0,B1,Crew_B,128,Busy,2025-07-16 12:05:38,0.62,Finger,Storm,34.516666666666666,0,11,2
AI568,2025-07-16 02:05:00,2025-07-16 02:36:00,31.0,0,B1,Crew_A,165,Free,2025-07-16 02:17:45,0.37,Remote,Clear,31.0,0,2,2
AI268,2025-07-16 08:07:00,2025-07-16 08:38:00,31.0,0,B2,Crew_A,170,Busy,2025-07-16 08:21:42,0.6,Contact,Clear,31.0,0,8,2
AI400,2025-07-16 13:43:00,2025-07-16 14:14:00,31.0,0,B4,Crew_D,241,Busy,2025-07-16 14:08:38,0.64,Remote,Clear,31.0,0,13,2
AI855,2025-07-16 20:01:00,2025-07-16 20:34:23,33.39,0,B2,Crew_C,150,Free,2025-07-16 20:15:42,0.38,Remote,Clear,33.38333333333333,0,20,2
AI521,2025-07-16 18:21:00,2025-07-16 18:52:00,31.0,0,B4,Crew_D,71,Busy,2025-07-16 18:39:37,0.66,Contact,Clear,31.0,0,18,2
AI411,2025-07-16 18:08:00,2025-07-16 18:44:53,36.89,0,B3,Crew_B,66,Very Busy,2025-07-16 18:33:04,0.8,Contact,Clear,36.88333333333333,0,18,2
AI595,2025-07-16 11:18:00,2025-07-16 11:49:27,31.45,0,B3,Crew_D,118,Busy,2025-07-16 11:33:16,0.73,Remote,Clear,31.45,0,11,2
AI270,2025-07-16 19:59:00,2025-07-16 20:30:00,31.0,0,B2,Crew_B,115,Free,2025-07-16 20:07:31,0.32,Finger,Clear,31.0,0,19,2
AI265,2025-07-16 07:07:00,2025-07-16 07:38:00,31.0,0,B4,Crew_C,159,Free,2025-07-16 07:16:52,0.44,Contact,Clear,31.0,0,7,2
AI478,2025-07-16 05:13:00,2025-07-16 05:44:00,31.0,0,B3,Crew_B,181,Busy,2025-07-16 05:25:52,0.69,Remote,Rain,31.0,0,5,2
AI481,2025-07-16 14:34:00,2025-07-16 15:10:26,36.44,0,B1,Crew_D,77,Very Busy,2025-07-16 15:03:16,0.77,Finger,Clear,36.43333333333333,0,14,2
AI611,2025-07-16 04:29:00,2025-07-16 05:04:39,35.67,0,B3,Crew_C,83,Very Busy,2025-07-16 04:54:35,0.8,Remote,Clear,35.65,0,4,2
AI585,2025-07-16 09:48:00,2025-07-16 10:30:29,42.5,0,B4,Crew_C,220,Very Busy,2025-07-16 10:20:59,0.88,Finger,Rain,42.483333333333334,0,9,2
AI805,2025-07-16 03:46:00,2025-07-16 04:20:22,34.37,0,B1,Crew_C,79,Busy,2025-07-16 04:15:05,0.67,Remote,Clear,34.36666666666667,0,3,2
AI125,2025-07-16 12:39:00,2025-07-16 13:10:00,31.0,0,B3,Crew_A,155,Very Busy,2025-07-16 13:00:25,0.88,Contact,Clear,31.0,0,12,2
AI722,2025-07-16 20:12:00,2025-07-16 20:46:40,34.68,0,B3,Crew_B,98,Busy,2025-07-16 20:17:10,0.66,Remote,Rain,34.666666666666664,0,20,2
AI123,2025-07-16 02:34:00,2025-07-16 03:10:13,36.23,0,B1,Crew_D,228,Very Busy,2025-07-16 02:43:51,0.81,Finger,Rain,36.21666666666667,0,2,2
AI299,2025-07-16 15:20:00,2025-07-16 15:51:00,31.0,0,B3,Crew_D,234,Busy,2025-07-16 15:32:54,0.73,Finger,Fog,31.0,0,15,2
AI251,2025-07-16 22:54:00,2025-07-16 23:25:00,31.0,0,B3,Crew_C,175,Busy,2025-07-16 23:01:14,0.74,Contact,Clear,31.0,0,22,2
AI459,2025-07-16 09:28:00,2025-07-16 10:07:06,39.1,0,B4,Crew_D,161,Very Busy,2025-07-16 09:57:34,0.89,Remote,Clear,39.1,0,9,2
AI922,2025-07-16 14:18:00,2025-07-16 14:49:00,31.0,0,B4,Crew_D,244,Free,2025-07-16 14:24:28,0.48,Finger,Fog,31.0,0,14,2
AI242,2025-07-16 18:38:00,2025-07-16 19:09:47,31.79,0,B3,Crew_A,174,Free,2025-07-16 18:46:01,0.39,Remote,Clear,31.783333333333335,0,18,2
AI704,2025-07-16 12:05:00,2025-07-16 12:36:00,31.0,0,B4,Crew_B,103,Free,2025-07-16 12:26:09,0.49,Finger,Fog,31.0,0,12,2
AI669,2025-07-16 14:45:00,2025-07-16 15:17:38,32.65,0,B4,Crew_C,220,Busy,2025-07-16 15:01:24,0.73,Remote,Clear,32.63333333333333,0,14,2
AI667,2025-07-16 15:02:00,2025-07-16 15:41:48,39.81,0,B3,Crew_D,245,Very Busy,2025-07-16 15:24:39,0.86,Contact,Storm,39.8,0,15,2
AI672,2025-07-16 23:29:00,2025-07-17 00:00:00,31.0,0,B3,Crew_D,227,Free,2025-07-16 23:50:43,0.45,Remote,Clear,31.0,0,23,2
AI227,2025-07-16 20:42:00,2025-07-16 21:14:30,32.51,0,B2,Crew_A,133,Very Busy,2025-07-16 20:56:02,0.87,Contact,Clear,32.5,0,20,2
AI222,2025-07-16 08:31:00,2025-07-16 09:05:47,34.8,0,B3,Crew_D,183,Very Busy,2025-07-16 08:42:47,0.89,Remote,Clear,34.78333333333333,0,8,2
AI679,2025-07-16 13:55:00,2025-07-16 14:26:00,31.0,0,B1,Crew_C,93,Free,2025-07-16 14:02:25,0.44,Finger,Clear,31.0,0,13,2
AI624,2025-07-16 23:36:00,2025-07-17 00:07:00,31.0,0,B1,Crew_B,179,Free,2025-07-17 00:01:36,0.38,Contact,Clear,31.0,0,23,2
AI427,2025-07-16 14:56:00,2025-07-16 15:30:27,34.45,0,B3,Crew_C,127,Busy,2025-07-16 15:16:22,0.69,Contact,Clear,34.45,0,14,2
AI529,2025-07-16 20:58:00,2025-07-16 21:37:50,39.84,0,B1,Crew_B,146,Very Busy,2025-07-16 21:27:07,0.76,Remote,Clear,39.833333333333336,0,20,2
AI884,2025-07-16 20:11:00,2025-07-16 20:51:02,40.03,0,B3,Crew_C,50,Busy,2025-07-16 20:43:49,0.69,Finger,Rain,40.03333333333333,0,20,2
AI946,2025-07-16 21:51:00,2025-07-16 22:23:28,32.47,0,B3,Crew_A,139,Free,2025-07-16 22:04:35,0.33,Finger,Rain,32.46666666666667,0,21,2
AI647,2025-07-16 18:22:00,2025-07-16 18:59:43,37.72,0,B3,Crew_C,123,Very Busy,2025-07-16 18:42:38,0.89,Remote,Clear,37.71666666666667,0,18,2
AI897,2025-07-16 15:26:00,2025-07-16 15:58:08,32.14,0,B2,Crew_B,90,Free,2025-07-16 15:46:46,0.34,Remote,Clear,32.13333333333333,0,15,2
AI951,2025-07-16 06:50:00,2025-07-16 07:26:53,36.89,0,B1,Crew_D,236,Very Busy,2025-07-16 06:57:57,0.88,Finger,Rain,36.88333333333333,0,6,2
