Passenger_ID,Bag_Tag_ID,Checkin_Time,Bag_Loaded_on_Aircraft_Time,Flight_Scheduled_Departure_Time,Load_Team_Assigned,Bag_Routing_Status,Bag_Screening_Status,Checkin_Counter_Location,Trolley_Turnaround_Time,Bag_Load_Lead_Time_Minutes,Late_Load_Flag,Calculated_Bag_Load_Lead_Time_Minutes,Calculated_Late_Load_Flag,Departure_Hour,Departure_Day_of_Week,Checkin_to_Load_Duration_Minutes
PAX53743,TAG155739,2025-07-16 17:26:00,2025-07-16 19:00:01,2025-07-16 19:17:00,Team_2,Routed,Cleared,Counter_C,14.83,16.98,0,16.983333333333334,0,19,2,94.01666666666667
PAX65389,TAG303352,2025-07-16 11:48:00,2025-07-16 13:51:46,2025-07-16 14:12:00,Team_3,Routed,Cleared,Counter_C,18.35,20.22,0,20.233333333333334,0,14,2,123.76666666666667
PAX74699,TAG643810,2025-07-16 16:52:00,2025-07-16 17:42:02,2025-07-16 18:06:00,Team_1,Routed,Cleared,Counter_A,15.96,23.96,0,23.966666666666665,0,18,2,50.03333333333333
PAX25097,TAG155718,2025-07-16 04:13:00,2025-07-16 06:11:39,2025-07-16 06:36:00,Team_1,Routed,Cleared,Counter_B,15.95,24.34,0,24.35,0,6,2,118.65
PAX39683,TAG750348,2025-07-16 15:13:00,2025-07-16 17:02:11,2025-07-16 17:25:00,Team_3,Routed,Cleared,Counter_B,14.17,22.82,0,22.816666666666666,0,17,2,109.18333333333334
PAX74903,TAG315697,2025-07-16 08:52:00,2025-07-16 10:30:19,2025-07-16 10:50:00,Team_3,Routed,Cleared,Counter_C,11.87,19.68,0,19.683333333333334,0,10,2,98.31666666666666
PAX47745,TAG869531,2025-07-16 02:51:00,2025-07-16 04:50:51,2025-07-16 05:06:00,Team_3,Routed,Held,Counter_B,10.19,15.14,0,15.15,0,5,2,119.85
PAX50019,TAG993978,2025-07-16 09:48:00,2025-07-16 12:01:11,2025-07-16 12:10:00,Team_1,Routed,Cleared,Counter_B,6.51,8.82,1,8.816666666666666,1,12,2,133.18333333333334
PAX69666,TAG248723,2025-07-16 03:03:00,2025-07-16 05:15:49,2025-07-16 05:42:00,Team_1,Routed,Cleared,Counter_B,12.52,26.18,0,26.183333333333334,0,5,2,132.81666666666666
PAX20089,TAG279018,2025-07-16 03:55:00,2025-07-16 05:26:35,2025-07-16 05:38:00,Team_1,Routed,Cleared,Counter_B,7.02,11.41,1,11.416666666666666,1,5,2,91.58333333333333
PAX42441,TAG595523,2025-07-16 05:56:00,2025-07-16 07:47:39,2025-07-16 08:02:00,Team_2,Routed,Cleared,Counter_A,13.89,14.33,1,14.35,1,8,2,111.65
PAX78848,TAG627587,2025-07-16 09:00:00,2025-07-16 10:37:24,2025-07-16 10:48:00,Team_2,Routed,Cleared,Counter_C,8.82,10.6,1,10.6,1,10,2,97.4
PAX53997,TAG574602,2025-07-16 19:47:00,2025-07-16 20:28:21,2025-07-16 20:47:00,Team_3,Routed,Cleared,Counter_B,7.65,18.65,0,18.65,0,20,2,41.35
PAX43231,TAG481985,2025-07-16 16:02:00,2025-07-16 18:45:07,2025-07-16 19:00:00,Team_2,Routed,Cleared,Counter_C,8.95,14.88,1,14.883333333333333,1,19,2,163.11666666666667
PAX97023,TAG998583,2025-07-16 17:45:00,2025-07-16 19:47:45,2025-07-16 20:07:00,Team_3,Routed,Cleared,Counter_A,10.54,19.25,0,19.25,0,20,2,122.75
PAX29385,TAG530250,2025-07-16 11:33:00,2025-07-16 12:32:10,2025-07-16 12:42:00,Team_1,Misrouted,Cleared,Counter_A,6.24,9.83,1,9.833333333333334,1,12,2,59.166666666666664
PAX85705,TAG877007,2025-07-16 15:49:00,2025-07-16 18:08:37,2025-07-16 18:23:00,Team_2,Routed,Cleared,Counter_C,11.1,14.37,1,14.383333333333333,1,18,2,139.61666666666667
PAX24146,TAG387230,2025-07-16 20:15:00,2025-07-16 22:36:47,2025-07-16 22:57:00,Team_3,Routed,Manual Check,Counter_A,11.84,20.21,0,20.216666666666665,0,22,2,141.78333333333333
PAX44774,TAG812052,2025-07-16 15:19:00,2025-07-16 16:41:14,2025-07-16 16:56:00,Team_2,Routed,Cleared,Counter_B,16.72,14.76,1,14.766666666666667,1,16,2,82.23333333333333
PAX34978,TAG143096,2025-07-16 21:25:00,2025-07-16 23:24:05,2025-07-16 23:33:00,Team_1,Routed,Cleared,Counter_B,15.72,8.91,1,8.916666666666666,1,23,2,119.08333333333333
PAX69641,TAG694188,2025-07-16 13:30:00,2025-07-16 15:59:07,2025-07-16 16:18:00,Team_3,Routed,Cleared,Counter_A,19.52,18.87,0,18.883333333333333,0,16,2,149.11666666666667
PAX71121,TAG813999,2025-07-16 07:01:00,2025-07-16 09:13:18,2025-07-16 09:33:00,Team_3,Misrouted,Cleared,Counter_A,17.89,19.69,0,19.7,0,9,2,132.3
PAX49799,TAG610472,2025-07-16 11:45:00,2025-07-16 13:42:09,2025-07-16 14:04:00,Team_1,Routed,Cleared,Counter_A,6.1,21.84,0,21.85,0,14,2,117.15
PAX47095,TAG965568,2025-07-16 21:58:00,2025-07-16 22:39:56,2025-07-16 23:07:00,Team_2,Routed,Cleared,Counter_B,13.16,27.06,0,27.066666666666666,0,23,2,41.93333333333333
PAX96540,TAG974627,2025-07-16 03:09:00,2025-07-16 04:44:39,2025-07-16 05:03:00,Team_2,Routed,Cleared,Counter_C,7.47,18.34,0,18.35,0,5,2,95.65
PAX97205,TAG906234,2025-07-16 21:08:00,2025-07-16 21:58:49,2025-07-16 22:09:00,Team_1,Misrouted,Cleared,Counter_C,17.29,10.17,1,10.183333333333334,1,22,2,50.81666666666667
PAX35785,TAG553038,2025-07-16 22:32:00,2025-07-16 23:41:06,2025-07-16 23:58:00,Team_2,Routed,Cleared,Counter_B,17.38,16.89,0,16.9,0,23,2,69.1
PAX42601,TAG951138,2025-07-16 15:49:00,2025-07-16 17:05:54,2025-07-16 17:27:00,Team_2,Routed,Held,Counter_B,17.94,21.09,0,21.1,0,17,2,76.9
PAX88255,TAG425830,2025-07-16 09:36:00,2025-07-16 10:25:21,2025-07-16 10:36:00,Team_3,Routed,Held,Counter_A,17.5,10.64,1,10.65,1,10,2,49.35
PAX99564,TAG904950,2025-07-16 10:06:00,2025-07-16 10:57:18,2025-07-16 11:16:00,Team_2,Routed,Cleared,Counter_B,9.81,18.7,0,18.7,0,11,2,51.3
PAX21219,TAG411777,2025-07-16 22:49:00,2025-07-16 23:33:50,2025-07-16 23:59:00,Team_2,Routed,Cleared,Counter_B,9.89,25.17,0,25.166666666666668,0,23,2,44.833333333333336
PAX22588,TAG245342,2025-07-16 19:19:00,2025-07-16 21:08:57,2025-07-16 21:28:00,Team_3,Routed,Cleared,Counter_C,5.01,19.04,0,19.05,0,21,2,109.95
PAX56865,TAG591130,2025-07-16 14:41:00,2025-07-16 16:14:12,2025-07-16 16:27:00,Team_2,Routed,Manual Check,Counter_A,18.43,12.78,1,12.8,1,16,2,93.2
PAX83257,TAG127705,2025-07-16 16:34:00,2025-07-16 17:41:55,2025-07-16 18:05:00,Team_2,Routed,Cleared,Counter_A,14.62,23.07,0,23.083333333333332,0,18,2,67.91666666666667
PAX86064,TAG637087,2025-07-16 14:39:00,2025-07-16 15:48:34,2025-07-16 16:08:00,Team_2,Routed,Held,Counter_A,11.47,19.43,0,19.433333333333334,0,16,2,69.56666666666666
PAX61466,TAG232053,2025-07-16 15:38:00,2025-07-16 17:25:44,2025-07-16 17:42:00,Team_3,Routed,Cleared,Counter_B,14.09,16.26,0,16.266666666666666,0,17,2,107.73333333333333
PAX17123,TAG188771,2025-07-16 04:48:00,2025-07-16 06:05:57,2025-07-16 06:17:00,Team_2,Routed,Cleared,Counter_C,17.85,11.05,1,11.05,1,6,2,77.95
PAX22766,TAG961866,2025-07-16 12:48:00,2025-07-16 14:17:09,2025-07-16 14:36:00,Team_1,Routed,Cleared,Counter_A,19.23,18.85,0,18.85,0,14,2,89.15
PAX86626,TAG807173,2025-07-16 19:19:00,2025-07-16 21:26:23,2025-07-16 21:47:00,Team_3,Routed,Cleared,Counter_A,5.96,20.61,0,20.616666666666667,0,21,2,127.38333333333334
PAX83668,TAG876390,2025-07-16 17:23:00,2025-07-16 19:54:48,2025-07-16 20:08:00,Team_1,Routed,Cleared,Counter_B,19.67,13.19,1,13.2,1,20,2,151.8
PAX92344,TAG425992,2025-07-16 04:50:00,2025-07-16 05:31:37,2025-07-16 05:51:00,Team_1,Routed,Cleared,Counter_A,17.02,19.37,0,19.383333333333333,0,5,2,41.61666666666667
PAX10004,TAG260455,2025-07-16 05:44:00,2025-07-16 08:14:33,2025-07-16 08:33:00,Team_2,Routed,Cleared,Counter_A,9.12,18.44,0,18.45,0,8,2,150.55
PAX76296,TAG565374,2025-07-16 14:56:00,2025-07-16 16:40:26,2025-07-16 17:03:00,Team_2,Routed,Cleared,Counter_A,11.04,22.56,0,22.566666666666666,0,17,2,104.43333333333334
PAX40792,TAG982608,2025-07-16 20:35:00,2025-07-16 21:57:45,2025-07-16 22:16:00,Team_3,Routed,Cleared,Counter_C,12.9,18.24,0,18.25,0,22,2,82.75
PAX26147,TAG553355,2025-07-16 07:37:00,2025-07-16 09:20:33,2025-07-16 09:40:00,Team_3,Routed,Cleared,Counter_C,5.59,19.44,0,19.45,0,9,2,103.55
PAX41546,TAG279071,2025-07-16 19:43:00,2025-07-16 21:25:20,2025-07-16 21:47:00,Team_2,Routed,Cleared,Counter_B,9.81,21.66,0,21.666666666666668,0,21,2,102.33333333333333
PAX47938,TAG799961,2025-07-16 06:06:00,2025-07-16 08:21:07,2025-07-16 08:37:00,Team_2,Routed,Cleared,Counter_B,15.54,15.87,0,15.883333333333333,0,8,2,135.11666666666667
PAX24068,TAG586501,2025-07-16 17:26:00,2025-07-16 18:32:59,2025-07-16 18:52:00,Team_2,Routed,Cleared,Counter_A,16.14,19.01,0,19.016666666666666,0,18,2,66.98333333333333
PAX83952,TAG508346,2025-07-16 04:07:00,2025-07-16 05:17:38,2025-07-16 05:37:00,Team_3,Routed,Cleared,Counter_C,8.23,19.35,0,19.366666666666667,0,5,2,70.63333333333334
PAX68258,TAG144702,2025-07-16 13:20:00,2025-07-16 15:44:07,2025-07-16 16:08:00,Team_2,Routed,Cleared,Counter_A,5.84,23.87,0,23.883333333333333,0,16,2,144.11666666666667
PAX30750,TAG475125,2025-07-16 18:56:00,2025-07-16 21:33:53,2025-07-16 21:54:00,Team_3,Routed,Cleared,Counter_C,12.34,20.11,0,20.116666666666667,0,21,2,157.88333333333333
PAX61199,TAG637966,2025-07-16 05:42:00,2025-07-16 06:47:42,2025-07-16 07:11:00,Team_3,Routed,Cleared,Counter_C,6.84,23.29,0,23.3,0,7,2,65.7
PAX54471,TAG581801,2025-07-16 07:51:00,2025-07-16 08:54:55,2025-07-16 09:17:00,Team_2,Routed,Cleared,Counter_A,9.94,22.08,0,22.083333333333332,0,9,2,63.916666666666664
PAX94559,TAG607243,2025-07-16 16:27:00,2025-07-16 17:19:33,2025-07-16 17:30:00,Team_3,Routed,Cleared,Counter_C,7.43,10.45,1,10.45,1,17,2,52.55
PAX96364,TAG650957,2025-07-16 10:48:00,2025-07-16 12:49:35,2025-07-16 13:08:00,Team_3,Routed,Cleared,Counter_B,19.19,18.41,0,18.416666666666668,0,13,2,121.58333333333333
PAX86610,TAG747469,2025-07-16 15:07:00,2025-07-16 16:47:25,2025-07-16 17:04:00,Team_1,Routed,Held,Counter_A,8.51,16.58,0,16.583333333333332,0,17,2,100.41666666666667
PAX22653,TAG797576,2025-07-16 06:26:00,2025-07-16 08:06:11,2025-07-16 08:31:00,Team_1,Routed,Cleared,Counter_C,12.2,24.81,0,24.816666666666666,0,8,2,100.18333333333334
PAX41013,TAG210553,2025-07-16 08:46:00,2025-07-16 10:25:02,2025-07-16 10:46:00,Team_2,Routed,Cleared,Counter_A,17.83,20.95,0,20.966666666666665,0,10,2,99.03333333333333
PAX18116,TAG741627,2025-07-16 10:22:00,2025-07-16 12:48:56,2025-07-16 13:07:00,Team_2,Routed,Cleared,Counter_B,14.5,18.07,0,18.066666666666666,0,13,2,146.93333333333334
PAX89499,TAG761959,2025-07-16 04:18:00,2025-07-16 05:40:16,2025-07-16 05:59:00,Team_2,Routed,Cleared,Counter_B,9.48,18.72,0,18.733333333333334,0,5,2,82.26666666666667
PAX27460,TAG768357,2025-07-16 22:23:00,2025-07-16 23:18:08,2025-07-16 23:35:00,Team_2,Routed,Cleared,Counter_C,13.83,16.86,0,16.866666666666667,0,23,2,55.13333333333333
PAX47498,TAG336450,2025-07-16 08:59:00,2025-07-16 11:26:11,2025-07-16 11:47:00,Team_1,Routed,Cleared,Counter_A,12.53,20.81,0,20.816666666666666,0,11,2,147.18333333333334
PAX86298,TAG125420,2025-07-16 05:20:00,2025-07-16 07:49:31,2025-07-16 08:13:00,Team_1,Routed,Cleared,Counter_B,9.88,23.48,0,23.483333333333334,0,8,2,149.51666666666668
PAX63480,TAG695900,2025-07-16 20:36:00,2025-07-16 22:36:12,2025-07-16 22:55:00,Team_3,Routed,Cleared,Counter_C,5.36,18.8,0,18.8,0,22,2,120.2
PAX94178,TAG653810,2025-07-16 18:25:00,2025-07-16 19:51:21,2025-07-16 20:12:00,Team_2,Routed,Cleared,Counter_C,17.15,20.64,0,20.65,0,20,2,86.35
PAX56151,TAG473801,2025-07-16 20:23:00,2025-07-16 22:37:21,2025-07-16 22:54:00,Team_2,Routed,Cleared,Counter_C,16.08,16.64,0,16.65,0,22,2,134.35
PAX59298,TAG174310,2025-07-16 20:45:00,2025-07-16 22:41:47,2025-07-16 23:05:00,Team_1,Routed,Cleared,Counter_A,15.36,23.21,0,23.216666666666665,0,23,2,116.78333333333333
PAX75367,TAG341773,2025-07-16 03:41:00,2025-07-16 06:21:31,2025-07-16 06:38:00,Team_2,Routed,Cleared,Counter_B,12.57,16.47,0,16.483333333333334,0,6,2,160.51666666666668
PAX61173,TAG837435,2025-07-16 13:37:00,2025-07-16 15:33:12,2025-07-16 16:04:00,Team_2,Routed,Cleared,Counter_A,7.64,30.8,0,30.8,0,16,2,116.2
PAX80047,TAG703304,2025-07-16 10:25:00,2025-07-16 12:39:47,2025-07-16 12:54:00,Team_2,Routed,Cleared,Counter_B,11.51,14.21,1,14.216666666666667,1,12,2,134.78333333333333
PAX91087,TAG159399,2025-07-16 20:53:00,2025-07-16 22:23:31,2025-07-16 22:44:00,Team_2,Routed,Cleared,Counter_C,13.15,20.48,0,20.483333333333334,0,22,2,90.51666666666667
PAX13929,TAG133842,2025-07-16 12:34:00,2025-07-16 15:04:09,2025-07-16 15:26:00,Team_1,Routed,Cleared,Counter_A,6.29,21.84,0,21.85,0,15,2,150.15
PAX36769,TAG673662,2025-07-16 14:32:00,2025-07-16 15:41:56,2025-07-16 15:59:00,Team_1,Routed,Held,Counter_A,11.24,17.06,0,17.066666666666666,0,15,2,69.93333333333334
PAX74691,TAG176453,2025-07-16 22:54:00,2025-07-16 23:39:55,2025-07-16 23:57:00,Team_1,Routed,Cleared,Counter_B,12.91,17.07,0,17.083333333333332,0,23,2,45.916666666666664
PAX19275,TAG536459,2025-07-16 05:53:00,2025-07-16 07:33:54,2025-07-16 07:56:00,Team_2,Routed,Held,Counter_C,7.9,22.09,0,22.1,0,7,2,100.9
PAX15471,TAG209116,2025-07-16 03:44:00,2025-07-16 06:11:48,2025-07-16 06:31:00,Team_2,Routed,Cleared,Counter_B,17.64,19.19,0,19.2,0,6,2,147.8
PAX49769,TAG919506,2025-07-16 09:08:00,2025-07-16 11:36:29,2025-07-16 12:01:00,Team_1,Routed,Cleared,Counter_C,14.67,24.5,0,24.516666666666666,0,12,2,148.48333333333332
PAX89709,TAG497817,2025-07-16 04:33:00,2025-07-16 05:13:57,2025-07-16 05:35:00,Team_2,Routed,Cleared,Counter_C,17.64,21.05,0,21.05,0,5,2,40.95
PAX26415,TAG550592,2025-07-16 16:01:00,2025-07-16 18:16:02,2025-07-16 18:35:00,Team_3,Routed,Cleared,Counter_B,13.05,18.96,0,18.966666666666665,0,18,2,135.03333333333333
PAX56109,TAG303052,2025-07-16 12:49:00,2025-07-16 15:07:49,2025-07-16 15:27:00,Team_1,Routed,Cleared,Counter_C,15.15,19.17,0,19.183333333333334,0,15,2,138.81666666666666
PAX11317,TAG338158,2025-07-16 16:41:00,2025-07-16 18:28:36,2025-07-16 18:47:00,Team_3,Routed,Cleared,Counter_C,11.07,18.4,0,18.4,0,18,2,107.6
PAX16000,TAG940713,2025-07-16 04:37:00,2025-07-16 05:36:22,2025-07-16 05:55:00,Team_1,Routed,Cleared,Counter_A,19.94,18.63,0,18.633333333333333,0,5,2,59.36666666666667
PAX26608,TAG559859,2025-07-16 08:35:00,2025-07-16 09:57:40,2025-07-16 10:18:00,Team_3,Routed,Cleared,Counter_A,10.6,20.33,0,20.333333333333332,0,10,2,82.66666666666667
PAX48327,TAG236017,2025-07-16 14:38:00,2025-07-16 17:13:14,2025-07-16 17:30:00,Team_1,Routed,Cleared,Counter_B,17.52,16.77,0,16.766666666666666,0,17,2,155.23333333333332
PAX81256,TAG315860,2025-07-16 18:37:00,2025-07-16 20:21:55,2025-07-16 20:45:00,Team_1,Routed,Cleared,Counter_B,5.58,23.07,0,23.083333333333332,0,20,2,104.91666666666667
PAX49677,TAG484757,2025-07-16 19:50:00,2025-07-16 21:58:39,2025-07-16 22:18:00,Team_2,Routed,Cleared,Counter_B,13.74,19.34,0,19.35,0,22,2,128.65
PAX80964,TAG627900,2025-07-16 06:05:00,2025-07-16 07:42:56,2025-07-16 08:03:00,Team_3,Routed,Cleared,Counter_B,10.14,20.06,0,20.066666666666666,0,8,2,97.93333333333334
PAX46671,TAG182256,2025-07-16 10:31:00,2025-07-16 11:36:25,2025-07-16 11:58:00,Team_1,Routed,Manual Check,Counter_B,6.22,21.57,0,21.583333333333332,0,11,2,65.41666666666667
PAX82478,TAG321007,2025-07-16 05:24:00,2025-07-16 08:04:02,2025-07-16 08:23:00,Team_1,Routed,Cleared,Counter_A,19.42,18.96,0,18.966666666666665,0,8,2,160.03333333333333
PAX67708,TAG781478,2025-07-16 17:08:00,2025-07-16 18:49:40,2025-07-16 19:07:00,Team_2,Routed,Cleared,Counter_B,19.0,17.32,0,17.333333333333332,0,19,2,101.66666666666667
PAX87101,TAG502838,2025-07-16 12:53:00,2025-07-16 14:30:25,2025-07-16 14:52:00,Team_3,Misrouted,Cleared,Counter_B,17.92,21.57,0,21.583333333333332,0,14,2,97.41666666666667
PAX74927,TAG119764,2025-07-16 16:18:00,2025-07-16 17:04:20,2025-07-16 17:24:00,Team_2,Routed,Cleared,Counter_A,12.55,19.66,0,19.666666666666668,0,17,2,46.333333333333336
PAX96497,TAG552025,2025-07-16 21:00:00,2025-07-16 21:41:21,2025-07-16 22:03:00,Team_2,Routed,Cleared,Counter_A,17.49,21.64,0,21.65,0,22,2,41.35
PAX89788,TAG891127,2025-07-16 13:51:00,2025-07-16 15:42:23,2025-07-16 15:59:00,Team_3,Routed,Cleared,Counter_A,16.89,16.61,0,16.616666666666667,0,15,2,111.38333333333334
PAX13584,TAG457506,2025-07-16 16:26:00,2025-07-16 18:32:30,2025-07-16 18:55:00,Team_3,Routed,Cleared,Counter_A,13.42,22.49,0,22.5,0,18,2,126.5
PAX24314,TAG680170,2025-07-16 16:31:00,2025-07-16 17:25:14,2025-07-16 17:46:00,Team_3,Routed,Cleared,Counter_B,19.93,20.76,0,20.766666666666666,0,17,2,54.233333333333334
PAX65552,TAG700417,2025-07-16 21:48:00,2025-07-16 23:31:41,2025-07-16 23:49:00,Team_2,Routed,Cleared,Counter_B,10.07,17.31,0,17.316666666666666,0,23,2,103.68333333333334
PAX41224,TAG238278,2025-07-16 03:13:00,2025-07-16 04:56:41,2025-07-16 05:17:00,Team_1,Routed,Manual Check,Counter_A,16.8,20.31,0,20.316666666666666,0,5,2,103.68333333333334
PAX81146,TAG410194,2025-07-16 13:46:00,2025-07-16 15:30:37,2025-07-16 15:36:00,Team_2,Routed,Cleared,Counter_B,19.39,5.37,1,5.383333333333334,1,15,2,104.61666666666666
PAX96406,TAG362682,2025-07-16 04:05:00,2025-07-16 04:47:43,2025-07-16 05:07:00,Team_2,Routed,Cleared,Counter_A,15.85,19.28,0,19.283333333333335,0,5,2,42.71666666666667
PAX68170,TAG585201,2025-07-16 02:37:00,2025-07-16 05:04:32,2025-07-16 05:28:00,Team_2,Routed,Cleared,Counter_B,6.27,23.46,0,23.466666666666665,0,5,2,147.53333333333333
PAX93590,TAG985339,2025-07-16 20:27:00,2025-07-16 21:54:39,2025-07-16 22:13:00,Team_1,Routed,Cleared,Counter_B,7.23,18.35,0,18.35,0,22,2,87.65
PAX89996,TAG678235,2025-07-16 12:41:00,2025-07-16 14:44:01,2025-07-16 15:04:00,Team_2,Routed,Cleared,Counter_B,17.4,19.97,0,19.983333333333334,0,15,2,123.01666666666667
PAX74871,TAG233402,2025-07-16 11:16:00,2025-07-16 12:19:35,2025-07-16 12:40:00,Team_3,Routed,Held,Counter_A,7.88,20.41,0,20.416666666666668,0,12,2,63.583333333333336
PAX40496,TAG220005,2025-07-16 03:26:00,2025-07-16 05:50:55,2025-07-16 06:11:00,Team_3,Routed,Held,Counter_B,19.42,20.08,0,20.083333333333332,0,6,2,144.91666666666666
PAX15499,TAG680290,2025-07-16 09:35:00,2025-07-16 11:42:13,2025-07-16 12:03:00,Team_2,Misrouted,Manual Check,Counter_A,8.79,20.77,0,20.783333333333335,0,12,2,127.21666666666667
PAX98917,TAG985974,2025-07-16 15:09:00,2025-07-16 16:13:38,2025-07-16 16:34:00,Team_2,Routed,Cleared,Counter_A,12.51,20.35,0,20.366666666666667,0,16,2,64.63333333333334
PAX20155,TAG631562,2025-07-16 16:47:00,2025-07-16 18:46:53,2025-07-16 19:07:00,Team_2,Routed,Cleared,Counter_C,14.46,20.1,0,20.116666666666667,0,19,2,119.88333333333334
PAX58674,TAG969414,2025-07-16 15:39:00,2025-07-16 17:48:07,2025-07-16 18:04:00,Team_1,Routed,Held,Counter_A,13.6,15.87,0,15.883333333333333,0,18,2,129.11666666666667
PAX52800,TAG736450,2025-07-16 13:32:00,2025-07-16 16:00:59,2025-07-16 16:21:00,Team_2,Misrouted,Held,Counter_B,14.96,20.01,0,20.016666666666666,0,16,2,148.98333333333332
PAX48543,TAG752126,2025-07-16 03:59:00,2025-07-16 04:44:34,2025-07-16 05:10:00,Team_1,Routed,Cleared,Counter_C,10.13,25.43,0,25.433333333333334,0,5,2,45.56666666666667
PAX13346,TAG211392,2025-07-16 09:55:00,2025-07-16 11:28:56,2025-07-16 11:51:00,Team_3,Routed,Cleared,Counter_C,17.31,22.06,0,22.066666666666666,0,11,2,93.93333333333334
PAX86216,TAG847467,2025-07-16 15:00:00,2025-07-16 15:59:27,2025-07-16 16:13:00,Team_3,Routed,Cleared,Counter_C,15.6,13.54,1,13.55,1,16,2,59.45
PAX29670,TAG499601,2025-07-16 05:01:00,2025-07-16 06:42:38,2025-07-16 07:04:00,Team_3,Misrouted,Manual Check,Counter_C,7.53,21.36,0,21.366666666666667,0,7,2,101.63333333333334
PAX85292,TAG760943,2025-07-16 20:55:00,2025-07-16 22:25:18,2025-07-16 22:46:00,Team_3,Routed,Cleared,Counter_A,16.01,20.7,0,20.7,0,22,2,90.3
PAX89574,TAG595273,2025-07-16 20:12:00,2025-07-16 21:07:01,2025-07-16 21:33:00,Team_3,Routed,Cleared,Counter_B,5.02,25.97,0,25.983333333333334,0,21,2,55.016666666666666
PAX41985,TAG444650,2025-07-16 11:44:00,2025-07-16 12:29:49,2025-07-16 12:51:00,Team_2,Routed,Cleared,Counter_B,8.33,21.18,0,21.183333333333334,0,12,2,45.81666666666667
PAX25127,TAG826739,2025-07-16 10:56:00,2025-07-16 12:06:30,2025-07-16 12:28:00,Team_2,Routed,Held,Counter_A,6.11,21.5,0,21.5,0,12,2,70.5
PAX56135,TAG687681,2025-07-16 19:47:00,2025-07-16 20:41:44,2025-07-16 21:04:00,Team_3,Routed,Cleared,Counter_A,19.96,22.26,0,22.266666666666666,0,21,2,54.733333333333334
PAX68847,TAG924499,2025-07-16 16:21:00,2025-07-16 17:56:59,2025-07-16 18:14:00,Team_1,Routed,Cleared,Counter_C,8.14,17.01,0,17.016666666666666,0,18,2,95.98333333333333
PAX42105,TAG914165,2025-07-16 15:47:00,2025-07-16 18:31:57,2025-07-16 18:43:00,Team_2,Routed,Cleared,Counter_B,9.69,11.04,1,11.05,1,18,2,164.95
PAX54770,TAG429089,2025-07-16 06:09:00,2025-07-16 07:44:25,2025-07-16 08:05:00,Team_1,Routed,Cleared,Counter_C,17.71,20.58,0,20.583333333333332,0,8,2,95.41666666666667
PAX74775,TAG763360,2025-07-16 09:40:00,2025-07-16 11:36:17,2025-07-16 11:57:00,Team_1,Routed,Cleared,Counter_A,9.7,20.72,0,20.716666666666665,0,11,2,116.28333333333333
PAX64870,TAG376169,2025-07-16 20:17:00,2025-07-16 22:24:39,2025-07-16 22:45:00,Team_1,Routed,Cleared,Counter_A,17.61,20.34,0,20.35,0,22,2,127.65
PAX66547,TAG125093,2025-07-16 07:49:00,2025-07-16 09:54:44,2025-07-16 10:04:00,Team_2,Routed,Held,Counter_B,16.17,9.25,1,9.266666666666667,1,10,2,125.73333333333333
PAX56447,TAG233644,2025-07-16 15:16:00,2025-07-16 17:23:14,2025-07-16 17:44:00,Team_1,Routed,Cleared,Counter_B,7.84,20.76,0,20.766666666666666,0,17,2,127.23333333333333
PAX54124,TAG720209,2025-07-16 07:14:00,2025-07-16 08:27:20,2025-07-16 08:46:00,Team_2,Routed,Cleared,Counter_B,12.7,18.65,0,18.666666666666668,0,8,2,73.33333333333333
PAX63592,TAG761475,2025-07-16 17:00:00,2025-07-16 19:26:25,2025-07-16 19:47:00,Team_2,Routed,Cleared,Counter_C,7.18,20.57,0,20.583333333333332,0,19,2,146.41666666666666
PAX27643,TAG869070,2025-07-16 09:02:00,2025-07-16 10:28:51,2025-07-16 10:46:00,Team_3,Routed,Held,Counter_A,14.05,17.14,0,17.15,0,10,2,86.85
PAX29956,TAG108161,2025-07-16 21:31:00,2025-07-16 23:16:30,2025-07-16 23:37:00,Team_2,Routed,Cleared,Counter_B,17.57,20.49,0,20.5,0,23,2,105.5
PAX67486,TAG285306,2025-07-16 20:37:00,2025-07-16 21:29:10,2025-07-16 21:46:00,Team_1,Routed,Held,Counter_A,11.75,16.83,0,16.833333333333332,0,21,2,52.166666666666664
PAX48974,TAG617255,2025-07-16 12:26:00,2025-07-16 14:40:53,2025-07-16 15:03:00,Team_3,Routed,Held,Counter_C,10.34,22.11,0,22.116666666666667,0,15,2,134.88333333333333
PAX65927,TAG399113,2025-07-16 12:27:00,2025-07-16 15:00:08,2025-07-16 15:24:00,Team_1,Routed,Cleared,Counter_A,8.0,23.86,0,23.866666666666667,0,15,2,153.13333333333333
PAX37614,TAG551451,2025-07-16 20:16:00,2025-07-16 20:56:29,2025-07-16 21:17:00,Team_1,Routed,Cleared,Counter_B,16.69,20.5,0,20.516666666666666,0,21,2,40.483333333333334
PAX47328,TAG273636,2025-07-16 07:11:00,2025-07-16 07:55:09,2025-07-16 08:18:00,Team_1,Routed,Cleared,Counter_B,16.29,22.84,0,22.85,0,8,2,44.15
PAX44003,TAG735615,2025-07-16 07:56:00,2025-07-16 08:38:24,2025-07-16 08:59:00,Team_1,Routed,Cleared,Counter_A,6.65,20.6,0,20.6,0,8,2,42.4
PAX82373,TAG979535,2025-07-16 19:22:00,2025-07-16 21:28:35,2025-07-16 21:48:00,Team_1,Routed,Cleared,Counter_C,14.32,19.41,0,19.416666666666668,0,21,2,126.58333333333333
